timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
395878280,-0.118729,-0.221761,-0.0215369,4803,0,-0.697574,20.7296,-10.8799,4803
395882283,0.213382,0.67911,0.154396,4003,0,-9.10841,-17.5929,-7.22223,4003
395886282,0.59454,-0.624654,-0.00408643,3999,0,9.56041,-11.4507,-10.7498,3999
395890279,-0.995583,0.414475,-0.058774,3997,0,-3.03178,22.2702,-7.22775,3997
395894277,1.47863,-0.325544,0.272649,3998,0,-9.9393,0.984705,-17.2822,3998
395898279,-0.840911,0.561215,0.0497759,4002,0,7.06738,-23.8412,0.883829,4002
395902275,0.68971,-0.538575,-0.443085,3996,0,5.22684,16.3929,-16.8495,3996
395906280,-0.243501,0.301531,-0.0708966,4005,0,-17.1821,12.553,-8.18044,4005
395910281,0.744919,0.479172,0.702756,4001,0,6.38692,-26.9761,-5.64465,4001
395914281,-0.678372,-0.956937,-0.391448,4000,0,13.3548,4.5295,-21.8526,4000
395919063,-0.495601,0.612833,-0.249866,4782,0,-15.4586,9.92744,3.81821,4782
395923059,1.20736,-0.477326,0.708309,3996,0,3.29091,-9.52716,-21.6479,3996
395927071,-0.895666,-0.241985,-0.587874,4012,0,7.18886,1.99835,-10.7446,4012
395931062,0.963491,0.401748,-0.179297,3991,0,-3.59455,2.05034,-0.897086,3991
395935063,-1.37721,-0.206343,0.411709,4001,0,-8.4551,-11.0987,-17.9191,4001
395939081,0.679767,-0.159552,-0.35611,4018,0,3.58171,15.8427,-5.79913,4018
395943080,-0.354401,0.275946,0.143512,3999,0,7.2251,-7.82357,-9.77126,3999
395947080,0.135715,-0.285258,0.123014,4000,0,-6.008,-6.52059,-13.8221,4000
395951076,-0.497544,-0.352773,-0.172011,3996,0,-8.1811,22.1578,3.88211,3996
395955040,1.20519,0.599679,-0.0328086,3964,0,0.933968,-12.4786,-29.2872,3964
395959083,-0.161216,-0.152471,-0.0370113,4043,0,13.7732,-12.3921,10.5705,4043
395963080,-0.948067,-0.629846,-0.249928,3997,0,-11.1052,13.4906,-29.8876,3997
395967862,0.140021,0.238667,0.191126,4782,0,-8.41536,-1.42761,-2.63563,4782
395971862,0.930176,0.175799,-0.0127847,4000,0,15.033,-1.5098,-11.2462,4000
395975863,-1.36775,0.210771,-0.52771,4001,0,-7.45808,4.57929,-11.467,4001
395979862,2.1511,-0.642547,0.13853,3999,0,-6.14022,-5.84882,-6.94578,3999
395983863,-2.25729,0.942708,-0.0433994,4001,0,5.13823,-5.17886,-9.36004,4001
395987863,1.63909,-0.84985,-0.736784,4000,0,-0.189326,17.1717,-20.1582,4000
395991864,-0.993513,0.926488,0.196214,4001,0,-5.60095,-14.1435,10.0392,4001
395995859,1.1975,-0.499202,-0.270428,3995,0,3.88338,4.89858,-26.574,3995
395999860,-0.431888,0.0506757,-0.254283,4001,0,-7.54135,7.42098,-5.8864,4001
396003861,0.788124,1.0512,0.29128,4001,0,-0.936368,-17.3623,-5.34013,4001
396007865,-0.498985,-0.353449,-0.194831,4004,0,6.90555,6.97045,-13.0492,4004
396012681,0.29744,0.118651,-0.307882,4816,0,-6.63269,7.84203,-14.636,4816
396016683,0.478546,0.58222,0.299475,4002,0,-0.673663,-19.4122,5.19206,4002
396020682,-0.356903,-0.0987796,-0.331869,3999,0,3.73555,12.2511,-28.9803,3999
396024684,0.0548454,0.306922,-0.58684,4002,0,-5.11756,11.1494,10.148,4002
396028652,1.2022,0.54386,0.349996,3968,0,0.980129,-23.1857,-25.0608,3968
396032686,-0.581291,0.111277,-0.173529,4034,0,1.79235,6.19261,-4.54432,4034
396036683,0.373539,0.11068,-0.288672,3997,0,-4.16093,21.6731,-6.5151,3997
396040683,0.155778,0.697548,0.379576,4000,0,-2.51861,-28.1578,-15.2188,4000
396044681,0.651283,-0.378285,-0.262025,3998,0,9.60547,0.800476,-6.71096,3998
396048682,-1.57374,0.761195,-0.616916,4001,0,-10.1986,21.3436,-7.46566,4001
396052668,2.32961,-0.515725,0.523311,3986,0,-3.09892,-10.8594,-13.4225,3986
396056651,-1.74366,0.896112,-0.123726,3983,0,10.5879,-15.5799,-7.00368,3983
396061477,0.0524016,-0.10497,-0.636884,4826,0,-5.60328,11.1096,-10.8075,4826
396065477,0.270834,-0.248491,0.235203,4000,0,-3.87732,-0.0177286,-3.15556,4000
396069479,-0.220623,0.463788,-0.0918948,4002,0,5.94417,0.0585759,-18.5841,4002
396073477,0.849549,-0.392755,0.0735911,3998,0,-2.45425,-4.46068,-3.33244,3998
396077476,-0.765768,0.325073,-0.0185645,3999,0,1.5699,-2.4438,-8.40406,3999
396081480,0.0243968,-0.570472,-0.377148,4004,0,-10.353,9.22738,-18.9678,4004
396085478,0.417895,0.538576,0.0638663,3998,0,5.66508,-6.84418,-3.53026,3998
396089477,-0.711319,0.0623876,0.0729564,3999,0,7.52958,-11.9461,-5.71914,3999
396093434,0.336279,-1.38335,-0.718434,3957,0,-5.79367,23.9386,-21.3041,3957
396097483,-1.05606,1.12965,-0.100831,4049,0,-12.8097,-10.4724,5.68785,4049
396101483,1.59462,-0.92466,0.385884,4000,0,14.1324,-7.84186,-24.2191,4000
396105484,-1.53348,0.526662,-0.59011,4001,0,-1.89904,12.6629,3.37973,4001
396110279,0.964209,-0.108622,0.114972,4795,0,-9.69353,-10.502,-16.8919,4795
396114279,-1.02715,-0.451936,-0.264513,4000,0,8.94765,-1.31998,-8.06902,4000
396118280,0.0716604,0.266604,-0.642819,4001,0,-2.35989,19.1739,-3.4701,4001
396122276,0.633221,-0.256551,0.581837,3996,0,-7.59792,-11.7027,-17.5352,3996
396126276,-0.188399,-0.14151,-0.142025,4000,0,8.86203,-9.65209,-9.29713,4000
396130279,-0.43983,-0.479039,-0.818506,4003,0,-5.77057,19.5825,-3.54823,4003
396134281,0.692193,0.531218,0.234403,4002,0,-7.49904,-10.021,-20.162,4002
396138279,-0.0447967,-0.085196,0.0025437,3998,0,10.5304,-2.89771,4.09622,3998
396142276,-0.0222461,-0.754746,-0.605382,3997,0,0.708854,10.0271,-27.3199,3997
396147080,-0.133895,0.298545,0.205403,4804,0,-10.6149,-12.7093,-3.32513,4804
396151041,0.439312,-0.313688,-0.1546,3961,0,4.99007,8.13848,-10.4582,3961
396155082,-1.21051,0.44448,-0.764845,4041,0,0.922623,10.301,-11.6676,4041
396159081,2.32679,-0.717229,0.517661,3999,0,3.62691,-11.5396,-7.67301,3999
396163079,-1.85457,0.358588,0.163891,3998,0,-10.4162,-1.41903,-9.57995,3998
396167076,1.40694,-0.503382,-0.754846,3997,0,-0.274737,14.363,-15.6433,3997
396171082,-0.586306,0.602001,0.102656,4006,0,9.84321,-14.977,3.67071,4006
396175075,0.692434,-0.495876,-0.162093,3993,0,-2.45663,0.967058,-28.2376,3993
396179086,-0.0423433,-0.479764,-0.159827,4011,0,-13.9651,19.3869,9.33979,4011
396183082,0.92561,0.906577,0.204832,3996,0,8.19774,-18.8799,-23.0517,3996
396187075,0.091188,-0.75602,-0.150412,3993,0,5.90472,-7.78484,-8.3493,3993
396191083,-0.670551,0.142182,-0.410583,4008,0,-9.82586,16.5182,-4.51688,4008
396195080,0.609672,-0.045835,0.419176,3997,0,-4.65718,-5.41795,-13.8003,3997
396199879,0.643502,-0.460835,-0.271213,4799,0,8.7743,-3.8449,-13.4344,4799
396203880,-1.41949,0.904149,-0.516366,4001,0,-9.70005,6.7865,0.92565,4001
396207882,1.76906,-0.96713,0.533817,4002,0,-0.717621,-10.8556,-19.0057,4002
396211883,-1.29273,0.550311,-0.422585,4001,0,3.26913,6.2285,-8.00367,4001
396215876,0.404719,-0.00376734,-0.370344,3993,0,-3.07498,-0.94311,-9.48038,3993
396219875,-0.0662494,-0.256233,0.104406,3999,0,-0.816437,-4.64894,-5.62346,3999
396223880,0.0779822,0.119682,-0.517899,4005,0,1.20499,13.5871,-11.1264,4005
396227880,0.957214,-0.0879243,0.160217,4000,0,-11.4125,-5.1175,-22.3653,4000
396231882,-0.710746,0.956091,0.272574,4002,0,10.2333,-20.1931,11.2888,4002
396235878,0.0284467,-1.21698,-0.6482,3996,0,3.2676,22.3877,-27.9782,3996
396239889,-0.581632,0.696892,-0.276556,4011,0,-15.978,4.69639,2.37472,4011
396244676,1.07049,0.315333,0.646127,4787,0,7.79728,-15.4281,-10.6614,4787
396248676,-1.0336,-0.662436,-0.643377,4000,0,2.30125,18.8643,-16.5965,4000
396252665,0.821052,0.614602,-0.316323,3989,0,-12.8669,-3.32658,-2.59316,3989
396256676,-0.313921,0.23795,0.378788,4011,0,4.66493,-17.2579,-9.24304,4011
396260675,0.195161,-0.341424,-0.100593,3999,0,7.28177,17.3064,-22.8687,3999
396264677,0.0169714,0.323809,-0.245547,4002,0,-7.69509,6.93158,10.1727,4002
396268675,0.25514,-0.187136,0.210541,3998,0,-4.49618,-28.4002,-28.9365,3998
396272677,-0.184213,0.213483,-0.202676,4002,0,4.35341,15.5849,5.30472,4002
396276676,0.123948,0.107354,-0.213104,3999,0,-0.822533,11.7176,-22.5388,3999
396281461,-0.511781,-0.133596,0.394537,4785,0,-0.373966,-19.6781,-11.0153,4785
396285461,0.793016,-0.0728326,-0.471604,4000,0,-0.519853,16.1797,-0.621289,4000
396289462,-0.92585,0.540761,-0.0398661,4001,0,-8.86296,8.60311,-22.5409,4001
396293460,1.07834,0.103066,0.47026,3998,0,9.09916,-16.3737,2.75985,3998
396297460,-1.15315,-0.574783,-0.415681,4000,0,2.8402,2.57085,-24.6875,4000
396301461,0.0881817,0.303284,-0.385205,4001,0,-12.8093,2.53524,3.23309,4001
396305462,0.125431,0.0211991,0.219702,4001,0,5.45748,8.15029,-8.86542,4001
396309461,-0.206703,-0.204884,-0.308825,3999,0,1.76609,-1.73129,-23.2989,3999
396313461,1.06079,0.0767402,0.0677356,4000,0,-4.70746,-14.5947,5.49059,4000
396317462,-1.71802,0.21855,-0.207353,4001,0,0.0995675,0.0352939,-18.7419,4001
396321461,0.910463,-0.506633,-0.550214,3999,0,-2.48375,25.943,-8.82502,3999
396325460,-0.108255,0.731518,0.195732,3999,0,2.40859,-25.3319,-5.0533,3999
396329461,-0.237149,-0.356567,-0.23191,4001,0,0.222459,-8.98407,-18.3398,4001
396333462,-0.58325,-0.334589,-0.251743,4001,0,-5.26157,35.6809,4.30736,4001
396337461,0.735562,0.818799,-0.0420798,3999,0,-9.82908,-17.6198,-29.4707,3999
396342283,-0.14996,-0.276125,-0.0528913,4822,0,13.6421,-15.785,0.919972,4822
396346285,-0.979779,-0.112,-0.277554,4002,0,-10.1061,32.7903,-15.595,4002
396350283,0.330603,0.349819,0.462296,3998,0,-12.2561,-11.2574,-9.64091,3998
396354235,0.764467,0.165946,-0.0286716,3952,0,15.5413,-13.5103,-8.55823,3952
396358235,-1.59993,0.230913,-0.746334,4000,0,-0.896531,10.8766,-10.3195,4000
396362283,1.58232,-0.598737,0.452015,4048,0,-11.0666,0.743932,-11.0541,4048
396366237,-2.4804,1.01412,0.242357,3954,0,2.13988,-15.721,-6.86052,3954
396370234,1.4304,-0.946171,-0.98663,3997,0,5.25499,17.3274,-16.9918,3997
396374235,-1.69332,1.14511,0.304936,4001,0,-4.26368,-4.49943,5.36628,4001
396378282,1.02206,-0.748694,0.292728,4047,0,0.123262,-3.90535,-28.3046,4047
396382236,-0.617724,-0.121452,-0.499377,3954,0,-3.11676,9.16705,3.00519,3954
396387075,-0.334835,0.564814,0.25408,4839,0,2.94744,-8.04829,-7.64417,4839
396391081,0.294329,-1.00589,-0.134338,4006,0,-3.60246,3.78478,-22.8636,4006
396395035,-0.670473,0.409869,-0.108514,3954,0,-2.97224,4.99614,3.41799,3954
396399082,0.0733581,0.189033,0.584324,4047,0,0.567744,-13.7959,-17.3203,4047
396403040,-0.181477,-0.731086,-0.653734,3958,0,2.69532,15.45,-8.98376,3958
396407036,-1.1997,0.774085,-0.25049,3996,0,-7.48892,0.234967,-3.5608,3996
396411082,1.65051,-0.812076,0.640102,4046,0,5.5274,-21.1416,-16.0205,4046
396415082,-2.10594,0.494405,-0.645103,4000,0,1.0831,18.0655,-3.09339,4000
396419038,0.813032,-0.826039,-0.522908,3956,0,-6.99718,9.96019,-17.5305,3956
396423035,-0.432834,0.234966,0.362413,3997,0,1.19077,-26.501,-0.0606504,3997
396427036,-0.0727488,-0.0625512,-0.218033,4001,0,5.19078,11.5562,-16.0516,4001
396431881,0.637593,-0.38647,0.0508644,4845,0,-12.8061,11.862,-15.049,4845
396435881,-1.02763,0.807161,0.179716,4000,0,10.6841,-29.1377,5.82272,4000
396439880,0.314304,-0.871771,-0.371238,3999,0,8.78208,9.13545,-23.5021,3999
396443878,-0.816813,-0.174491,-0.0725425,3998,0,-17.4872,20.9127,0.508674,3998
396447880,0.525417,0.425242,0.634888,4002,0,-2.87152,-20.279,-15.3429,4002
396451889,0.0244081,-0.911215,-0.36018,4009,0,14.5771,-1.7482,-10.3264,4009
396455880,-1.06502,0.727031,-0.814708,3991,0,-7.51241,16.2594,0.256603,3991
396459880,0.930442,-0.786161,1.01596,4000,0,-7.65288,-17.2326,-18.5004,4000
396463881,-1.00671,0.0689311,-0.4247,4001,0,6.62683,0.742825,-11.1371,4001
396468677,-0.760336,0.385321,-0.398917,4796,0,-2.88245,6.49144,1.93703,4796
396472678,1.09689,-0.941972,0.694499,4001,0,-3.13684,-7.89278,-26.5755,4001
396476647,-1.29706,0.609336,-0.418875,3969,0,1.53734,5.75102,3.9547,3969
396480679,1.293,-0.450709,0.00523725,4032,0,0.93866,1.13743,-21.7885,4032
396484675,-1.47689,0.293299,0.488911,3996,0,-1.74606,-11.8693,5.21727,3996
396488677,0.622998,-0.73105,-0.524932,4002,0,-0.654821,11.8743,-21.2742,4002
396492675,-0.572711,0.0868781,0.367166,3998,0,-5.90485,3.02593,-5.95335,3998
396496676,0.6878,0.405613,0.668498,4001,0,8.05989,-9.40549,-4.92911,4001
396500675,-0.417203,-1.15951,-0.609235,3999,0,-3.55128,6.85235,-18.9056,3999
396504645,-0.0285638,0.440384,-0.219582,3970,0,-5.84396,-0.747306,-2.19451,3970
396508677,0.227341,-0.111431,0.668777,4032,0,4.75281,-12.2927,-9.30336,4032
396512675,-0.115492,-0.625031,-0.611207,3998,0,1.82241,17.7943,-19.7585,3998
396516676,-0.652873,0.33399,-0.313786,4001,0,-9.99439,1.21593,8.10095,4001
396521477,1.37222,-0.520293,0.604572,4801,0,6.14687,-17.3409,-22.7559,4801
396525476,-1.5583,0.248718,-0.506678,3999,0,-2.12634,15.6427,2.5108,3999
396529479,0.825236,-0.365263,-0.208782,4003,0,-8.08747,6.98691,-16.167,4003
396533477,-0.321255,-0.230579,0.398679,3998,0,4.96782,-20.9251,-4.04105,3998
396537478,0.503066,0.130997,-0.301446,4001,0,3.6335,13.519,-10.7693,4001
396541480,-0.13167,-0.558449,-0.0997705,4002,0,-17.3479,12.2482,-17.8364,4002
396545478,0.615922,0.897083,0.519511,3998,0,5.4211,-26.1728,2.26732,3998
396549477,-0.542821,-0.55301,-0.306811,3999,0,13.4977,2.68485,-16.5361,3999
396553478,-0.227991,-0.293226,-0.348733,4001,0,-13.6319,22.134,-9.15506,4001
396557480,0.796884,0.4185,0.744399,4002,0,-8.6909,-13.9191,-3.8599,4002
396561479,0.0167146,-0.313321,0.0171741,3999,0,12.8056,-5.28122,-20.8133,3999
396565479,-0.250786,0.338018,-0.614793,4000,0,-1.95414,13.3225,6.42149,4000
396570281,0.607692,0.0512341,0.498558,4802,0,-8.79823,-9.8262,-13.28,4802
396574277,-0.0865435,-0.0772863,-0.14198,3996,0,5.55742,4.05157,-18.1416,3996
396578283,0.117348,0.183216,-0.149227,4006,0,5.11945,10.4155,7.93464,4006
396582280,0.405301,0.0265386,0.275147,3997,0,-12.7979,-18.2058,-29.5783,3997
396586274,-0.00363001,0.296885,-0.0464151,3994,0,2.08431,5.3096,10.682,3994
396590281,-0.00592324,-0.489324,-0.153903,4007,0,7.55521,13.1466,-31.7026,4007
396594277,0.254231,0.697042,0.274766,3996,0,-8.47967,-15.1386,9.90145,3996
396598275,0.00326847,-0.182284,0.138009,3998,0,-0.147289,-1.05189,-16.9961,3998
396602280,-0.318297,-0.203277,-0.550231,4005,0,0.645153,16.3847,-13.1039,4005
396606282,1.53619,0.658548,0.391905,4002,0,0.509586,-7.07436,-1.19044,4002
396610279,-1.51888,-0.134534,0.274684,3997,0,-1.93044,-18.3718,-17.0053,3997
396614280,0.863025,-0.399935,-0.671442,4001,0,-0.9756,23.5814,-4.51591,4001
396619059,0.00224518,0.397141,0.243761,4779,0,1.17339,-9.59201,-5.11914,4779
396623062,0.0846961,-0.3227,0.215705,4003,0,-1.73106,-2.2995,-24.8405,4003
396627071,-0.0813156,-0.10679,-0.373296,4009,0,-3.59218,19.5413,12.9993,4009
396631060,1.06702,0.251004,0.160318,3989,0,3.17627,-21.0755,-33.7624,3989
396635062,-0.269016,-0.0738727,0.0616383,4002,0,1.53539,-0.968091,12.6507,4002
396639063,-0.480654,-0.615504,-0.082794,4001,0,-5.21657,14.7847,-30.721,4001
396643063,0.441022,0.3729,0.108995,4000,0,-3.70263,-8.22266,7.93268,4000
396647062,0.418493,-0.0847365,0.147313,3999,0,11.1538,-3.41455,-16.3079,3999
396651063,-0.808573,-0.217344,-0.433784,4001,0,-11.6513,9.2276,-12.804,4001
396655072,1.59459,0.0695689,-0.0254595,4009,0,-4.05224,-2.94322,-2.39039,4009
396659073,-1.8672,0.24429,0.217511,4001,0,11.5263,-15.8214,-17.0548,4001
396663885,0.830601,-0.756061,-0.667704,4812,0,-5.05753,17.2272,-11.9606,4812
396667846,-0.551256,0.583863,0.320769,3961,0,-11.0807,-10.0594,7.1798,3961
396671835,0.822082,-0.241987,0.255221,3989,0,9.42502,-1.68345,-33.5448,3989
396675882,-0.299214,-0.22188,-0.293254,4047,0,3.62114,11.6785,13.1774,4047
396679839,0.467693,0.481264,-0.200301,3957,0,-14.168,-18.0621,-24.6798,3957
396683836,0.0697681,-0.443835,0.128841,3997,0,2.05878,10.0196,-2.51861,3997
396687835,-0.169196,0.603307,-0.107292,3999,0,7.85783,9.92805,-11.4934,3999
396691837,0.897548,-0.25873,0.511762,4002,0,-7.42893,-24.3895,-11.445,4002
396695862,-0.891779,0.031554,-0.376559,4025,0,-0.589547,5.27829,-5.81278,4025
396699864,-0.502066,0.276012,-0.6166,4002,0,-5.60296,21.8292,-11.5785,4002
396703862,1.68043,0.0170883,0.636784,3998,0,7.52015,-16.6446,-10.9681,3998
396708682,-1.30483,0.152732,-0.0757274,4820,0,0.89487,-7.34559,-5.51304,4820
396712682,0.541771,-0.692588,-0.720519,4000,0,-10.1539,23.2942,-14.9122,4000
396716681,-0.200234,0.759554,0.514239,3999,0,-0.106544,-14.4285,-3.92491,3999
396720682,0.683474,-0.0739807,0.246222,4001,0,8.60927,-4.07913,-14.5913,4001
396724683,-0.523652,-0.285088,-0.810716,4001,0,-8.02611,12.35,-7.48617,4001
396728650,0.416144,0.592615,0.663326,3967,0,-0.775882,-12.1078,-5.66519,3967
396732683,-0.444608,-0.774442,0.0469122,4033,0,3.46827,-1.46793,-24.3902,4033
396736684,-0.511102,0.713802,-0.542584,4001,0,-7.03786,10.373,9.30362,4001
396741437,0.64657,-0.165471,0.648336,4753,0,4.33559,-5.46201,-14.7409,4753
396745477,-0.956372,-0.190416,-0.0985003,4040,0,-1.42165,-2.06676,-15.0074,4040
396749478,0.258512,0.355829,-0.627072,4001,0,-6.45348,6.57611,2.48841,4001
396753480,-0.497195,-0.423849,0.318728,4002,0,7.27062,-9.73195,-17.8635,4002
396757478,-0.0470095,-0.208,-0.263016,3998,0,-0.277842,10.8499,-6.4857,3998
396761477,-0.322861,-0.121843,-0.0539663,3999,0,-9.30927,-3.5711,-12.4295,3999
396765477,-0.326102,0.103165,0.139654,4000,0,2.22596,-11.124,-6.44456,4000
396769463,-0.484789,-0.398688,-0.300966,3986,0,3.65956,17.0718,-8.83978,3986
396773479,-0.221372,0.0604858,-0.182295,4016,0,-6.5091,-1.5539,-18.5244,4016
396777434,0.481264,0.315111,0.462368,3955,0,1.53036,-16.6651,8.52571,3955
396781478,-1.19105,-1.00084,-0.363288,4044,0,3.2032,15.6264,-32.8091,4044
396785476,-0.157747,0.503168,-0.377249,3998,0,-8.72667,5.87379,15.9756,3998
396789475,0.328854,-0.293769,0.557569,3999,0,3.73735,-19.1108,-29.5889,3999
396794275,-0.922895,-0.0890977,-0.451249,4800,0,-0.324879,9.16254,-6.65594,4800
396798282,0.91059,0.0664835,-0.221167,4007,0,-5.70683,13.3143,-1.55111,4007
396802281,-1.36162,0.104462,0.659142,3999,0,4.0767,-29.7372,-18.3799,3999
396806280,1.03839,-0.570551,-0.423126,3999,0,4.61181,12.89,-5.84398,3999
396810276,-1.84769,0.367966,-0.277867,3996,0,-11.9177,14.171,-7.6064,3996
396814280,1.34624,-0.31097,0.644508,4004,0,-1.58085,-16.6626,-17.198,4004
396818238,-0.948624,0.0426322,-0.154481,3958,0,10.8432,3.34011,0.69526,3958
396822278,-0.123501,0.143708,-0.547254,4040,0,-7.38361,7.38636,-20.1447,4040
396826277,0.366647,-0.3389,0.318222,3999,0,-7.08594,-7.91483,4.38657,3999
396830280,-0.787439,0.507101,0.0181167,4003,0,7.04057,2.30192,-28.4556,4003
396834282,0.595446,-0.418849,-0.241643,4002,0,0.42925,6.89881,7.12681,4002
396838277,-0.116355,0.339064,0.251278,3995,0,-4.85519,-5.58588,-12.157,3995
396842280,-0.0822377,0.0318552,0.0608751,4003,0,-5.27964,-1.20196,-19.7707,4003
396847075,0.816732,-0.0494111,-0.109261,4795,0,5.03787,2.86313,-4.69781,4795
396851039,-1.67608,0.759001,0.310774,3964,0,-1.40122,-9.23998,-3.47698,3964
396855082,1.56332,-0.8568,-0.211369,4043,0,-4.79152,12.8245,-26.2898,4043
396859078,-1.01268,0.824973,2.09421e-05,3996,0,-1.53785,2.3002,10.4583,3996
396863077,1.50577,0.0907781,0.377884,3999,0,1.5542,-21.9875,-26.3192,3999
396867081,-1.14026,-0.244995,-0.567626,4004,0,2.95626,15.518,1.23591,4004
396871079,0.108544,0.572636,-0.328706,3998,0,-6.64176,2.21054,-13.9919,3998
396875081,0.581452,-0.496107,0.51279,4002,0,-0.109321,-15.8804,-8.45443,4002
396879042,-0.618804,0.655941,-0.246984,3961,0,4.3502,16.7169,-11.054,3961
396883080,0.418131,-0.315434,-0.330401,4038,0,-9.18252,5.07927,-9.00585,4038
396887080,0.590771,0.518033,0.24138,4000,0,3.14749,-25.4962,-8.17263,4000
396891883,-0.812327,0.281933,-0.0871046,4803,0,3.21535,14.0406,-8.34021,4803
396895879,1.05388,-0.569837,-0.00416616,3996,0,-9.74172,9.85014,-16.5578,3996
396899881,-0.587114,0.962433,0.250557,4002,0,1.57663,-25.155,1.58896,4002
396903882,0.797853,-0.470291,-0.193695,4001,0,7.17688,11.4035,-18.6109,4001
396907879,-0.645268,0.533751,-0.32041,3997,0,-13.1557,17.5628,-2.55279,3997
396911887,1.22912,0.506703,1.00662,4008,0,0.864657,-28.3904,-14.8758,4008
396915879,-0.996045,-0.459745,-0.370715,3992,0,12.8372,-1.5383,-9.47005,3992
396919882,-0.287614,0.592848,-0.765566,4003,0,-9.54674,25.2752,0.00453237,4003
396923879,0.919941,-0.345938,0.956589,3997,0,-11.6335,-11.5299,-21.0507,3997
396927877,-0.202089,0.671693,0.100656,3998,0,13.3501,-12.1458,-4.70738,3998
396931879,-0.301876,-0.587848,-0.794438,4002,0,0.751868,13.3546,-11.8016,4002
396935880,0.06426,0.633364,0.455892,4001,0,-11.6797,-6.89635,-5.46342,4001
396940659,-0.0609162,0.155759,-0.0228099,4779,0,4.40012,3.43102,-12.0049,4779
396944660,0.0152008,-0.497247,-0.172208,4001,0,2.14061,2.61094,-11.7997,4001
396948661,-0.210456,0.742571,0.432398,4001,0,-5.04645,-8.57012,0.466604,4001
396952679,0.224197,-0.506201,-0.0213074,4018,0,-4.39361,6.19655,-20.6509,4018
396956661,-0.067521,0.374238,-0.467611,3982,0,2.06132,7.44527,-3.85416,3982
396960660,0.583891,0.313721,0.832111,3999,0,4.92652,-22.1922,-8.66733,3999
396964661,-0.879028,-0.609981,-0.268087,4001,0,-3.30605,9.87637,-14.6487,4001
396968661,-0.471297,0.548326,-0.442671,4000,0,-10.1618,11.8303,0.854283,4000
396972660,1.32824,-0.292359,0.856171,3999,0,5.06914,-11.8645,-21.6507,3999
396976661,-0.83369,0.697531,0.0554087,4001,0,7.58737,-2.0468,0.746618,4001
396981484,0.158253,-0.465239,-0.667115,4823,0,-9.98623,8.51103,-13.279,4823
396985482,-0.0448409,0.0652852,0.541231,3998,0,3.20424,-17.7103,-6.39739,3998
396989483,-0.226571,0.344732,-0.090711,4001,0,6.5682,12.3919,-10.5287,4001
396993435,0.286519,-0.947307,-0.0996075,3952,0,-9.21756,10.769,-12.3872,3952
396997483,0.0791555,0.811394,0.187356,4048,0,-0.842229,-21.4207,-1.74983,4048
397001460,0.0648075,-0.590426,0.0167186,3977,0,5.33562,2.15399,-16.3689,3977
397005462,-0.422663,-0.0104003,-0.396658,4002,0,-5.69074,21.5018,-3.49671,4002
397009461,0.747365,0.371898,0.866692,3999,0,-4.27355,-21.6079,-15.6363,3999
397013461,-0.126789,-0.830986,-0.254829,4000,0,11.3829,-2.33015,-6.53091,4000
397017461,-0.840372,0.482439,-0.793348,4000,0,-6.16535,19.4097,-3.81639,4000
397021460,1.684,-0.829812,0.937449,3999,0,-13.7823,-7.95909,-20.0332,3999
397025462,-1.13392,0.850221,0.126279,4002,0,14.2865,-18.8632,-1.3168,4002
397030282,-0.155518,-0.690137,-0.819749,4820,0,-0.644661,17.4223,-10.5574,4820
397034235,0.396905,-0.206452,0.933321,3953,0,-13.149,-4.15275,-6.91137,3953
397038237,-0.169956,0.238777,0.129744,4002,0,7.89271,-5.99533,-15.316,4002
397042284,0.352054,-1.04188,-0.565104,4047,0,4.04015,5.84524,-7.51366,4047
397046235,-0.376535,0.582886,0.344525,3951,0,-6.59232,-2.97487,-1.10085,3951
397050237,0.355123,-0.775786,0.0525069,4002,0,-4.62833,-1.855,-21.9532,4002
397054235,0.151684,-0.130002,-0.567373,3998,0,3.77415,10.9224,-3.73545,3998
397058236,0.205868,0.442175,0.786547,4001,0,2.22607,-16.8815,-9.06515,4001
397062235,0.223437,-1.31489,-0.350223,3999,0,-4.20708,8.61308,-15.3328,3999
397066282,-0.776842,0.666199,-0.394419,4047,0,-6.50369,7.53444,3.37161,4047
397070285,1.74167,-0.802252,0.951649,4003,0,3.37397,-15.2018,-24.9709,4003
397074234,-1.09188,0.469774,-0.389262,3949,0,5.15456,4.67964,0.192486,3949
397079081,0.229811,-0.209996,-0.585915,4847,0,-9.98687,7.13072,-7.2814,4847
397083082,0.508127,-0.363693,0.493668,4001,0,6.96696,-19.1152,-17.395,4001
397087075,-0.173495,0.130486,-0.153748,3993,0,3.18393,14.6541,-4.92771,3993
397091076,0.0846209,-0.503933,-0.211411,4001,0,-11.156,5.9675,-11.7615,4001
397095076,0.378996,0.0124794,0.3268,4000,0,1.69991,-20.3712,-7.74447,4000
397099081,0.0745111,0.0577473,-0.0524823,4005,0,5.17596,11.2178,-5.9191,4005
397103039,-0.0473799,-0.318529,-0.465333,3958,0,-11.1497,11.5459,-22.7244,3958
397107080,0.901729,0.48074,0.636657,4041,0,1.73854,-23.0455,7.15661,4041
397111080,-1.02422,-0.701177,-0.27733,4000,0,12.3403,5.46134,-27.9065,4000
