timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
385396839,0.0366055,0.447978,0.450758,0.00772092,-0.0202717,-0.076812,0.0
385428823,-0.17373,0.894337,0.152634,0.00768759,-0.0204723,-0.0767974,0.0
385461628,0.313335,0.939487,0.0100656,0.00758232,-0.0207631,-0.0771964,0.0
385490423,-1.05362,0.106592,-0.0769936,0.00710072,-0.0207347,-0.0769246,0.0
385522442,0.086257,-0.0880206,-0.188671,0.00707765,-0.021042,-0.0769447,0.0
385555243,1.18019,0.233994,0.721817,0.00706122,-0.0213925,-0.0775159,0.0
385588043,0.276939,-0.156243,0.334581,0.00689902,-0.0216774,-0.0776361,0.0
385616046,0.908844,-0.642308,-0.182827,0.00641123,-0.0217265,-0.0776604,0.0
385648832,-0.0421275,-0.603371,0.0338435,0.00605947,-0.021961,-0.0780221,0.0
385681617,-1.09085,-0.179446,0.608823,0.00548334,-0.0221158,-0.0781503,0.0
385713615,1.33174,-0.114579,0.348799,0.00455579,-0.0218473,-0.0779478,0.0
385742384,-0.503328,0.115981,-0.494349,0.00444,-0.0218473,-0.0776241,0.0
385775245,0.642402,-0.193257,0.297447,0.00338068,-0.0219576,-0.0780387,0.0
385807196,0.2853,0.413887,0.269747,0.00292662,-0.022345,-0.078639,0.0
385840051,0.580898,0.717501,-0.419653,0.00251256,-0.022584,-0.078719,0.0
385868838,0.0412019,0.1623,0.376057,0.00333897,-0.0227141,-0.0787541,0.0
385901636,0.886759,0.498849,0.237601,0.00295347,-0.0229194,-0.0789607,0.0
385933632,-0.327089,0.78536,0.0786057,0.00274257,-0.0234818,-0.078982,0.0
385962438,-0.19217,-0.0382549,-0.158622,0.00263649,-0.0237384,-0.0789437,0.0
385994439,0.65324,0.307224,0.601704,0.00246242,-0.0239795,-0.0787165,0.0
386027216,0.220979,0.120481,-0.029712,0.00253997,-0.0240467,-0.0793881,0.0
386060020,-1.24435,-0.757732,-0.205632,0.00271341,-0.023847,-0.0792385,0.0
386088816,0.320574,0.0985224,-0.13362,0.00226736,-0.0238813,-0.0795732,0.0
386120797,0.398801,-0.321493,-0.234942,0.00237273,-0.0239642,-0.0800243,0.0
386153630,-1.03702,-0.110382,-0.0410046,0.00275847,-0.0239854,-0.0799274,0.0
386186434,0.0473977,0.560908,0.141391,0.00245604,-0.0241353,-0.0802323,0.0
386218436,-1.10389,-0.0891085,-0.526488,0.00195504,-0.024101,-0.0801271,0.0
386251240,0.284666,-0.164902,0.0876408,0.00195504,-0.024101,-0.0801271,0.0
386284036,1.20714,-0.519753,0.76076,0.00195504,-0.024101,-0.0801271,0.0
386316016,-0.179307,0.144146,-0.280329,0.00195504,-0.024101,-0.0801271,0.0
386344825,1.21417,-0.245148,0.453745,0.00195504,-0.024101,-0.0801271,0.0
386377633,0.386982,0.311658,-0.281342,0.00195319,-0.0242836,-0.080343,0.0
386409626,1.29501,-0.638906,0.0394023,0.00195319,-0.0243063,-0.080343,0.0
386442397,-0.241612,-0.0519879,0.170772,0.00195319,-0.0243063,-0.080343,0.0
386475221,-0.238884,0.921854,0.054432,0.00195319,-0.0243063,-0.080343,0.0
386508028,0.603068,-0.660495,-0.13681,0.00195319,-0.0243063,-0.080343,0.0
386536030,0.684377,-0.390814,0.570387,0.00195319,-0.0243063,-0.080343,0.0
386568840,-0.71232,-0.2119,-0.169041,0.00195319,-0.0243063,-0.080343,0.0
386601636,-0.666627,0.247403,0.295913,0.00195319,-0.0243063,-0.080343,0.0
386633627,1.36016,0.232476,0.0516169,0.00195319,-0.0243063,-0.080343,0.0
386662421,0.934725,-0.494489,0.516261,0.00195319,-0.0243063,-0.080343,0.0
386695217,-0.0666897,0.705578,0.347417,0.00195319,-0.0243063,-0.080343,0.0
386727210,0.499601,-0.966896,-0.639895,0.00195319,-0.0243063,-0.080343,0.0
386759994,-0.256667,0.373192,0.341592,0.00195319,-0.0243063,-0.080343,0.0
386788795,0.0976834,-0.101124,-0.171108,0.00195319,-0.0243063,-0.080343,0.0
386821635,-0.179557,0.650164,0.458394,0.00195319,-0.0243063,-0.080343,0.0
386853630,1.23051,-0.123901,0.175093,0.00195319,-0.0243063,-0.080343,0.0
386886425,-0.0761178,-0.475573,-0.228823,0.00195319,-0.0243063,-0.080343,0.0
386919292,0.402116,0.386518,0.386828,0.00195319,-0.0243063,-0.080343,0.0
386951249,-0.595038,0.308064,-0.481949,0.00195319,-0.0243063,-0.080343,0.0
386984018,-0.169309,-0.436451,0.0110355,0.00195319,-0.0243063,-0.080343,0.0
387016814,-0.401618,0.239983,0.162702,0.00195319,-0.0243063,-0.080343,0.0
387048813,0.00434113,0.685907,-0.103796,0.00176514,-0.024264,-0.0802848,0.0
387081599,-0.737731,0.295081,-0.377746,0.0010555,-0.0243852,-0.0809674,0.0
387110426,0.249526,0.654347,0.60163,0.000623153,-0.0243852,-0.0809674,0.0
387142382,-0.735764,-0.182814,-0.500148,0.000791563,-0.0246374,-0.0811568,0.0
387175256,0.518804,-0.802865,-0.691133,0.000334336,-0.0246151,-0.0813991,0.0
387208022,-0.610721,-0.37963,-0.266963,0.000174347,-0.0246181,-0.081792,0.0
387240838,0.0254518,0.128339,0.135202,0.000702647,-0.0250298,-0.0824011,0.0
387272831,0.0969243,0.0746595,-0.177041,0.000607812,-0.024841,-0.0821429,0.0
387305612,-0.498454,0.145551,-0.511889,0.00120483,-0.0252186,-0.0820462,0.0
387334422,0.587169,0.460028,0.398623,0.000345547,-0.0250503,-0.0815471,0.0
387366425,-0.2749,0.129479,-0.641244,-0.000436574,-0.0249939,-0.0811592,0.0
387399252,1.44873,-0.698248,0.220389,-0.0012661,-0.0247685,-0.0809207,0.0
387432031,1.24941,-0.0421253,0.820334,-0.00217657,-0.0246469,-0.0807148,0.0
387463996,-1.34063,0.0991241,-0.394837,-0.00189937,-0.025056,-0.0808949,0.0
387492835,0.574978,0.299464,0.313788,-0.00242572,-0.0251611,-0.0814764,0.0
387525636,-0.240718,0.745364,0.000278076,-0.00266279,-0.0250868,-0.0814764,0.0
387557623,0.236835,-0.218067,-0.0230487,-0.00373492,-0.0253965,-0.0819154,0.0
387586438,-0.809988,0.492889,0.442021,-0.00381443,-0.0253576,-0.0818967,0.0
387619270,0.971021,-0.156856,-0.116,-0.00443509,-0.0254502,-0.0817347,0.0
387651239,-0.309489,-0.126034,-0.0216862,-0.00467074,-0.0253602,-0.0817347,0.0
387684016,-0.184944,0.590545,0.209748,-0.00497006,-0.0254464,-0.0817347,0.0
387712812,-0.930425,0.186611,-0.265327,-0.00514714,-0.0253756,-0.0820388,0.0
387745637,-0.658254,0.421821,-0.0265092,-0.00514714,-0.0256673,-0.0820388,0.0
387777627,0.485,0.284822,0.672906,-0.00487002,-0.0256673,-0.0820388,0.0
387810434,-0.234319,0.446437,-0.308513,-0.00504427,-0.0258707,-0.0820378,0.0
387839293,-1.22731,-0.190608,0.0235785,-0.00458114,-0.0259354,-0.0823358,0.0
387871243,0.902559,-0.257114,-0.121144,-0.00483428,-0.0261438,-0.0824784,0.0
387904034,0.243138,-0.697864,-0.175612,-0.00483428,-0.0261438,-0.0824784,0.0
387936791,-0.780957,0.416161,-0.0757701,-0.00483428,-0.0261438,-0.0824784,0.0
387964810,-0.812572,0.227759,-0.554508,-0.00483428,-0.0261438,-0.0824784,0.0
387997618,0.268129,0.0388571,0.240544,-0.00483428,-0.0261438,-0.0824784,0.0
388030437,1.22436,0.0694778,0.466772,-0.00483428,-0.0263375,-0.0824784,0.0
388062420,-0.298555,0.200709,-0.480984,-0.00483428,-0.0263375,-0.0824784,0.0
388091180,-0.170644,0.586098,0.045074,-0.0050522,-0.02639,-0.0827734,0.0
388124039,0.000913728,-0.509392,-0.161889,-0.0050522,-0.02639,-0.0827734,0.0
388156031,0.627484,-0.310356,0.312791,-0.0050522,-0.02639,-0.0827734,0.0
388184841,-1.19882,0.298937,-0.667531,-0.0050522,-0.02639,-0.0827734,0.0
388217634,-0.348849,-0.395391,0.168667,-0.0050522,-0.02639,-0.0827734,0.0
388249630,-0.145257,0.250086,0.176403,-0.0050522,-0.02639,-0.0827734,0.0
388282440,-1.2732,0.264525,-0.573426,-0.0050522,-0.02639,-0.0827734,0.0
388311236,-0.0288638,0.661447,0.25216,-0.0050522,-0.02639,-0.0827734,0.0
388343212,0.382569,-0.573833,-0.343617,-0.0050522,-0.02639,-0.0827734,0.0
388376019,-1.66618,0.316832,0.222232,-0.0050522,-0.02639,-0.0827734,0.0
388408834,0.478139,0.475472,0.256498,-0.0050522,-0.02639,-0.0827734,0.0
388436842,0.270516,-0.0400162,0.480666,-0.0050522,-0.02639,-0.0827734,0.0
388469634,0.334506,0.0593155,0.619183,-0.0050522,-0.02639,-0.0827734,0.0
388502419,-1.23339,0.605398,-0.411429,-0.0050522,-0.02639,-0.0827734,0.0
388535196,-1.72614,-0.222477,-0.416253,-0.0050522,-0.02639,-0.0827734,0.0
388563195,-0.667586,0.106953,-0.0943442,-0.0050522,-0.02639,-0.0827734,0.0
388596036,0.371154,-0.155189,-0.0970493,-0.0050522,-0.02639,-0.0827734,0.0
388628823,1.3202,-0.557214,0.479353,-0.0050522,-0.02639,-0.0827734,0.0
388660830,-0.530484,0.209303,-0.471835,-0.0050522,-0.02639,-0.0827734,0.0
388689616,-1.23182,0.26862,0.134994,-0.0050522,-0.02639,-0.0827734,0.0
388722444,0.373069,0.561974,0.341574,-0.0050522,-0.02639,-0.0827734,0.0
388754418,-0.89443,-0.127548,-0.416228,-0.0050522,-0.02639,-0.0827734,0.0
388787238,-0.311964,-0.12353,-0.365477,-0.00557072,-0.0262483,-0.0827734,0.0
388820025,-0.819131,0.573826,0.157316,-0.00557072,-0.0262483,-0.0827734,0.0
388852001,0.156252,-0.0652134,-0.209812,-0.00557072,-0.0262483,-0.0827734,0.0
388884800,-0.384359,-0.394669,-0.37583,-0.00557072,-0.0262483,-0.0827734,0.0
388913637,-0.736673,0.368901,0.035659,-0.00557072,-0.0262483,-0.0827734,0.0
388945627,-1.70241,0.753942,-0.315447,-0.00557072,-0.0262483,-0.0827734,0.0
388978414,-1.19632,0.250298,-0.159006,-0.00557072,-0.0262483,-0.0827734,0.0
389011233,-0.00741936,-0.31831,0.470038,-0.00560841,-0.0263147,-0.0831292,0.0
389039274,0.58632,-0.844451,-0.283443,-0.00560841,-0.0263147,-0.0831292,0.0
389071973,0.244451,-0.0397536,0.107068,-0.00560841,-0.0263147,-0.0831292,0.0
389104827,0.134599,0.536344,-0.176357,-0.00560841,-0.0263147,-0.0831292,0.0
389132833,0.515859,0.133104,0.154475,-0.00560841,-0.0264905,-0.0831292,0.0
389165645,-0.189626,0.310394,0.0630085,-0.00533029,-0.0266225,-0.0832321,0.0
389198438,-0.802754,0.51274,-0.717808,-0.00551584,-0.0265595,-0.0832321,0.0
389231228,-0.226563,-0.419663,-0.206029,-0.00579219,-0.0267489,-0.0830388,0.0
389263193,-0.442182,0.0741374,0.321551,-0.00607392,-0.0266247,-0.0830096,0.0
389292042,-0.372594,-0.0355564,-0.142402,-0.00607392,-0.0267615,-0.0829845,0.0
389324819,-0.00670602,-0.431348,0.285184,-0.00620691,-0.0265457,-0.0829408,0.0
389356815,-0.557382,0.809107,0.0840026,-0.00667281,-0.0268262,-0.0832258,0.0
389385631,0.227121,-0.247381,0.0776194,-0.00667281,-0.0268262,-0.0832258,0.0
389418395,0.999451,0.197053,0.570294,-0.00667281,-0.0268262,-0.0832258,0.0
389450394,-0.641166,-0.374234,-0.367123,-0.00667281,-0.0268262,-0.0832258,0.0
389483244,-0.0390756,-0.35899,-0.564077,-0.00667281,-0.0268262,-0.0832258,0.0
389512041,0.549403,0.115261,0.0509657,-0.00691803,-0.0268262,-0.0832258,0.0
389544019,-0.447814,-0.0608577,-0.604024,-0.00691803,-0.0268262,-0.0832258,0.0
389576825,-0.781523,0.0152841,0.157383,-0.00691803,-0.0268262,-0.0832258,0.0
389609610,0.931763,-0.611228,0.574299,-0.00691803,-0.0268262,-0.0832258,0.0
389642420,0.622853,-0.408745,0.248171,-0.00691803,-0.0268262,-0.0832258,0.0
389674433,-0.0479078,0.158074,0.224173,-0.00691803,-0.0268262,-0.0832258,0.0
389707189,0.927159,0.173199,-0.0614446,-0.00691803,-0.0268262,-0.0832258,0.0
389735222,-0.133561,0.0267725,0.442184,-0.00691803,-0.0268262,-0.0832258,0.0
389768041,0.0341926,0.472634,0.217273,-0.00691803,-0.0268262,-0.0832258,0.0
389800818,-0.379291,0.0434561,-0.539665,-0.00691803,-0.0268262,-0.0832258,0.0
389833632,0.353589,-0.133566,0.166311,-0.00691803,-0.0268262,-0.0832258,0.0
389861635,0.319713,-0.670217,-0.693401,-0.00691803,-0.0268262,-0.0832258,0.0
389894430,-0.745926,0.769976,0.349415,-0.00761418,-0.0269625,-0.0837674,0.0
389927254,0.149151,-0.0101154,0.26829,-0.00773664,-0.0266795,-0.0836392,0.0
389959276,-0.927535,0.714122,-0.271168,-0.0081129,-0.0264914,-0.0838285,0.0
389988025,0.0554073,0.373548,0.222821,-0.00827092,-0.0264174,-0.0836713,0.0
390020784,1.36096,0.291368,-0.0785054,-0.00866857,-0.0264174,-0.083543,0.0
390052820,0.502045,-0.283717,-0.368446,-0.00861823,-0.0264274,-0.083804,0.0
390085598,0.377615,0.393828,0.0659425,-0.00877423,-0.026509,-0.0840129,0.0
390114434,-0.466958,-0.301016,-0.339297,-0.00868041,-0.0265312,-0.0842489,0.0
390147260,-1.24619,0.480597,0.223053,-0.00860741,-0.0270242,-0.0844092,0.0
390179288,0.681002,0.210864,0.525026,-0.00887365,-0.0270122,-0.0844092,0.0
390208049,0.609183,0.0423445,0.493784,-0.00906643,-0.0273422,-0.0842044,0.0
390240044,-0.340177,0.232069,-0.0205419,-0.00903682,-0.0276034,-0.084625,0.0
390272814,-1.1034,0.476934,-0.393145,-0.00918976,-0.027601,-0.0848694,0.0
390305619,-0.326213,-0.150254,0.148595,-0.00948233,-0.0276664,-0.0845468,0.0
390333629,0.396587,-0.359102,-0.523883,-0.00948233,-0.0278282,-0.0845418,0.0
390366427,0.10981,-0.432723,-0.211622,-0.00935971,-0.0280893,-0.0852004,0.0
390399296,0.455107,-0.202762,0.928296,-0.010137,-0.028363,-0.0860251,0.0
390432053,-1.00489,0.516768,-0.488763,-0.0107505,-0.0285092,-0.0868499,0.0
390460031,-0.117915,0.318129,0.268403,-0.0106219,-0.0285732,-0.0868499,0.0
390492831,-0.892983,0.911904,-0.351622,-0.0103306,-0.0285732,-0.0867062,0.0
390525629,0.689613,-0.342508,0.0141482,-0.0111289,-0.0287279,-0.0877885,0.0
390557627,0.825521,-0.260411,0.322722,-0.011349,-0.0287982,-0.0877885,0.0
390586421,-0.395198,-0.74095,-0.680398,-0.011839,-0.0286231,-0.0876415,0.0
390619271,-0.0510129,-0.285303,0.270134,-0.0123812,-0.0287341,-0.0886841,0.0
390651238,0.410023,0.599228,0.572138,-0.012625,-0.0286494,-0.0886841,0.0
390684033,-0.494054,-0.123206,-0.428377,-0.0124308,-0.0286216,-0.0886453,0.0
390712840,-1.51941,-0.0710588,-0.298099,-0.0129256,-0.0285183,-0.0886453,0.0
390745631,0.2394,-0.0709413,0.215983,-0.0130069,-0.0281716,-0.0885492,0.0
390777627,-0.286395,0.727738,-0.448523,-0.0122688,-0.0285279,-0.0882639,0.0
390806440,-0.640348,0.0566918,-0.121027,-0.0124498,-0.0285279,-0.0881777,0.0
390839293,0.420599,0.0181331,0.182144,-0.0128603,-0.0285049,-0.0880195,0.0
390871239,-1.23751,0.499865,-0.247442,-0.0132749,-0.0282945,-0.0880195,0.0
390904017,-0.459391,0.370101,-0.06371,-0.0141039,-0.0281455,-0.0879083,0.0
390932028,0.379346,0.745115,-0.202965,-0.0139417,-0.0283499,-0.0878819,0.0
390964832,0.632368,-0.107902,-0.456307,-0.0144244,-0.0281075,-0.0878819,0.0
390997621,-0.242841,-0.467809,0.296473,-0.0142728,-0.0281996,-0.0881687,0.0
391030451,0.438493,0.176699,0.238968,-0.0144471,-0.0285304,-0.0890256,0.0
391058424,-0.0993035,0.0643208,-0.159467,-0.0141823,-0.0288125,-0.089424,0.0
391091240,1.0302,0.142872,0.496501,-0.0141835,-0.0295433,-0.0901502,0.0
391124039,0.486648,0.370021,0.167478,-0.0139513,-0.0297012,-0.0899926,0.0
391156016,0.686885,-0.490814,-0.687281,-0.0130496,-0.0299477,-0.0896526,0.0
391184819,0.55547,-0.00895789,0.519172,-0.0132309,-0.0303923,-0.0904073,0.0
391217615,1.63885,-0.121899,-0.0683386,-0.0135179,-0.0309407,-0.0909522,0.0
391249633,-0.0703233,0.219911,-0.540983,-0.0134249,-0.0307538,-0.0908822,0.0
391282433,0.242623,-0.747966,-0.436628,-0.0131483,-0.0304757,-0.0910711,0.0
391311232,0.600882,-0.319675,0.157402,-0.0123998,-0.0307842,-0.0911798,0.0
391343222,0.228165,0.122569,-0.305308,-0.0127933,-0.030775,-0.0909474,0.0
391376036,-0.560636,-0.327287,-0.00671049,-0.0127569,-0.0313909,-0.0913826,0.0
391408815,1.50431,-0.333554,0.136366,-0.0130849,-0.0314231,-0.0913762,0.0
391441630,1.13727,-0.148296,0.385957,-0.0127275,-0.031808,-0.0916099,0.0
391473619,-0.301042,0.651239,-0.156101,-0.0120036,-0.0323288,-0.0918519,0.0
391506440,-0.356156,0.376238,-0.340116,-0.0118671,-0.0325962,-0.0923079,0.0
391534429,0.652724,-0.0717777,0.202899,-0.0123718,-0.03243,-0.0920719,0.0
391567244,1.13231,0.277821,-0.452758,-0.0126851,-0.0323838,-0.0919789,0.0
391600036,0.241574,-0.494159,-0.708508,-0.0128859,-0.0323925,-0.0918513,0.0
391628823,1.42684,-0.148158,0.366134,-0.0133527,-0.0329851,-0.09249,0.0
391660840,0.778073,-0.275788,0.184375,-0.0135388,-0.0328268,-0.0924416,0.0
391693613,-0.58109,-0.177126,-0.0620589,-0.0133366,-0.0329263,-0.0919024,0.0
391726434,-0.491485,-0.408307,-0.202385,-0.0133815,-0.0331289,-0.0924084,0.0
391758406,0.605508,0.184568,0.337456,-0.0134928,-0.0334403,-0.0924372,0.0
391787225,-1.32688,-0.0802499,-0.46363,-0.0144705,-0.0331598,-0.0920085,0.0
391820038,0.597101,-0.443201,-0.00495195,-0.0148403,-0.0334453,-0.0921111,0.0
391852829,0.597239,-0.339565,0.293009,-0.0151561,-0.0331968,-0.0917958,0.0
391880833,-0.776802,-0.177587,-0.655959,-0.0150809,-0.0330687,-0.0916655,0.0
391913633,0.663829,-1.13302,-0.363016,-0.015199,-0.032809,-0.0917047,0.0
391945611,0.428695,-0.292553,0.135449,-0.0152699,-0.0327595,-0.0917254,0.0
391978426,-0.383783,0.294848,-0.162819,-0.0146223,-0.0331625,-0.0917509,0.0
392007228,-0.665522,-0.513119,-0.0882959,-0.013912,-0.033353,-0.0918405,0.0
392039262,0.556996,0.183049,0.0184532,-0.0139062,-0.0336419,-0.091999,0.0
392072044,0.167869,0.347447,-0.345542,-0.0137756,-0.0338845,-0.092054,0.0
392104819,0.00077529,-0.510526,-0.768606,-0.0133586,-0.0340554,-0.0920597,0.0
392133628,0.72799,0.244652,0.0230629,-0.0135459,-0.034506,-0.092453,0.0
392165629,-0.281782,-0.374222,-0.544727,-0.0137364,-0.0344651,-0.0924299,0.0
392198421,-0.985132,-0.34956,-0.168158,-0.0134339,-0.0342556,-0.0923119,0.0
392231200,0.908324,-0.247734,0.540847,-0.0135798,-0.0341374,-0.0924163,0.0
392259243,-0.225317,0.171389,-0.214719,-0.0135678,-0.034189,-0.0927442,0.0
392292020,0.486118,0.402701,0.336357,-0.0135678,-0.034189,-0.0927442,0.0
392324815,-0.757647,0.0820231,-0.430935,-0.0140563,-0.034154,-0.0928446,0.0
392356802,-0.0417551,-0.184088,0.0824749,-0.0144997,-0.0340204,-0.092874,0.0
392385591,0.298511,0.299818,-0.567414,-0.0144867,-0.0340118,-0.0929412,0.0
392418422,0.228068,-0.304461,-0.158459,-0.0143659,-0.0342026,-0.0932535,0.0
392450410,-0.500818,0.706959,0.243422,-0.0143657,-0.0343535,-0.093366,0.0
392483243,-0.543207,0.392893,-0.678763,-0.0139078,-0.034334,-0.0929723,0.0
392512041,0.526673,0.457399,0.350004,-0.014703,-0.0342005,-0.0933019,0.0
392544042,0.47556,-0.320518,-0.250585,-0.0152513,-0.033783,-0.0934409,0.0
392576832,0.123786,-0.368735,-0.281675,-0.0149914,-0.0338457,-0.0938866,0.0
392605636,0.0412602,-0.154344,-0.466113,-0.0148913,-0.0341151,-0.0940976,0.0
392637633,0.378384,-0.458806,0.562983,-0.0152275,-0.0341395,-0.0939365,0.0
392670406,0.347016,0.346321,0.382486,-0.0153392,-0.0343469,-0.0943526,0.0
392703244,0.323896,0.0429633,-0.390241,-0.0147923,-0.0343,-0.093914,0.0
392735201,0.58946,-0.583269,-0.00179739,-0.0148429,-0.0345841,-0.0950297,0.0
392763994,0.52269,0.402643,-0.00139223,-0.0146032,-0.0347982,-0.0949572,0.0
392796834,-1.19684,-0.60358,-0.152037,-0.0144624,-0.0346894,-0.0947808,0.0
392829617,1.05094,-0.50233,0.257145,-0.0142232,-0.0347983,-0.0949548,0.0
392857646,-0.143839,-0.202766,-0.321695,-0.0144205,-0.0345654,-0.0948954,0.0
392890438,-0.828113,-0.099065,-0.029885,-0.0143617,-0.0348717,-0.0945029,0.0
392923242,-0.113878,0.19966,0.587692,-0.0143021,-0.0353236,-0.0949374,0.0
392955245,0.683555,-0.333954,0.00612036,-0.0144821,-0.0354397,-0.095164,0.0
392984004,0.582294,-0.663475,-0.113669,-0.0147184,-0.0354807,-0.0954935,0.0
393016841,1.37588,0.0972733,0.354388,-0.0152022,-0.0359592,-0.0959307,0.0
393048836,0.440117,-0.160572,-0.566172,-0.0149048,-0.036214,-0.0963426,0.0
393081599,-0.486608,-0.472526,-0.375838,-0.0151497,-0.0362825,-0.0965398,0.0
393110436,0.893687,-0.351891,0.0488685,-0.0150655,-0.03653,-0.0962569,0.0
393142426,-0.446321,0.0470584,-0.290851,-0.0147612,-0.0366321,-0.0959861,0.0
393175252,-0.569653,0.215364,-0.193351,-0.0146545,-0.0368609,-0.0961548,0.0
393204036,-0.0925707,0.339953,0.0579683,-0.0142726,-0.0372091,-0.0959071,0.0
393236047,0.0411445,-0.390589,-0.494947,-0.0141818,-0.0371122,-0.0956939,0.0
393268832,0.397434,-0.373128,0.105999,-0.0138753,-0.0373034,-0.0960056,0.0
393301597,-0.0705611,0.0510702,0.092288,-0.0131138,-0.0372498,-0.0958668,0.0
393333633,-0.558137,0.57724,-0.208917,-0.0131561,-0.0370808,-0.0956107,0.0
393362427,-0.0116614,-0.15665,0.472699,-0.013251,-0.0371613,-0.0959187,0.0
393395199,-0.822214,0.5271,0.150415,-0.0133147,-0.0371655,-0.0959151,0.0
393427195,-0.194315,-0.231912,-0.578983,-0.0127955,-0.0373371,-0.0958769,0.0
393456020,0.957698,0.172968,0.197838,-0.0134767,-0.0374376,-0.0960329,0.0
393488838,0.162351,-0.0531923,-0.281449,-0.0139737,-0.03728,-0.0958351,0.0
393521636,-0.810941,-0.380032,-0.428941,-0.0139432,-0.0376552,-0.0961559,0.0
393553604,-0.179844,0.690791,0.179622,-0.0141781,-0.0380465,-0.0963618,0.0
393582436,-0.583374,-0.270483,-0.337039,-0.0146848,-0.037805,-0.0960002,0.0
393615217,-1.82973,0.103609,-0.363621,-0.0137507,-0.0380715,-0.0961704,0.0
393647214,0.332608,0.0084108,0.673839,-0.0130233,-0.0384399,-0.0963376,0.0
393680027,-0.111697,0.279747,-0.21278,-0.0125783,-0.038464,-0.0964491,0.0
393708847,0.925207,-0.185728,0.677313,-0.0125746,-0.0385386,-0.0968188,0.0
393740834,0.443312,0.15468,-0.143559,-0.0123719,-0.0385566,-0.096787,0.0
393773631,-0.422824,0.350764,-0.214221,-0.0122109,-0.0381274,-0.0965388,0.0
393802435,1.17843,0.490284,0.360471,-0.0130071,-0.0382081,-0.0967683,0.0
393834434,0.676191,-0.114749,-0.424907,-0.0130071,-0.0382081,-0.0967683,0.0
393867220,0.709471,-0.0248727,0.253429,-0.0130542,-0.0383351,-0.0968795,0.0
393900037,1.16221,0.511941,0.327694,-0.0127883,-0.0381958,-0.096732,0.0
393932037,0.413509,-0.394497,-0.466287,-0.0131566,-0.0381454,-0.096732,0.0
393960821,-0.727569,0.151567,0.440108,-0.0131566,-0.0380347,-0.096732,0.0
393993618,0.185351,-0.0865776,0.226617,-0.0135622,-0.0379849,-0.0969971,0.0
394025604,-0.782136,0.154066,0.0383581,-0.0137637,-0.0379893,-0.0971848,0.0
394054393,-0.449288,-0.076088,-0.311931,-0.0138031,-0.0380488,-0.0974223,0.0
394087220,-0.240878,-0.103753,0.18932,-0.0138566,-0.0380411,-0.0972639,0.0
394119994,0.343905,-0.0140768,0.305012,-0.0133195,-0.0381721,-0.097417,0.0
394152036,-0.594414,-0.080642,-0.40358,-0.0131637,-0.0378562,-0.0972364,0.0
394180815,0.297778,0.329107,0.30916,-0.0131161,-0.037952,-0.0967838,0.0
394213626,-0.234129,0.418616,-0.397545,-0.0131623,-0.0380765,-0.0966615,0.0
394245635,-0.459257,-0.472716,-0.460033,-0.0124551,-0.0382952,-0.0970779,0.0
394278436,0.855792,0.0504803,0.0951247,-0.012787,-0.0383474,-0.0972944,0.0
394307226,-0.0552915,-0.0677902,-0.0214836,-0.0126164,-0.0383275,-0.0976132,0.0
394339262,-0.895825,0.379747,0.100274,-0.0123528,-0.0384821,-0.0977361,0.0
394372000,0.503397,0.311142,0.184017,-0.0128104,-0.0381127,-0.0975369,0.0
394400815,0.564042,-0.0247499,-0.229166,-0.013053,-0.0381089,-0.0974472,0.0
394432823,0.124739,0.60686,0.556679,-0.0129405,-0.0382551,-0.097376,0.0
394465632,-0.0900878,0.554141,-0.0189097,-0.0127233,-0.0384285,-0.0975326,0.0
394498423,-0.502117,-0.214177,-0.231564,-0.013002,-0.0381839,-0.0969568,0.0
394530408,-0.631643,0.0186376,0.556845,-0.0124787,-0.0384882,-0.0971654,0.0
394559293,0.44481,0.0450234,-0.164552,-0.0122851,-0.0386873,-0.0971503,0.0
394592046,-0.291526,0.0843425,0.0975111,-0.0115817,-0.0388396,-0.0971721,0.0
394624034,1.19238,0.0946016,0.604599,-0.0113115,-0.0393737,-0.0971651,0.0
394652802,0.110393,-0.152281,-0.237021,-0.0106451,-0.0395092,-0.097237,0.0
394685599,1.17177,0.0971343,0.593598,-0.0110247,-0.0395229,-0.0973381,0.0
394717637,0.0565715,0.328208,0.073488,-0.010762,-0.0395698,-0.0974054,0.0
394750439,0.226694,0.0240667,-0.225683,-0.0100299,-0.0396657,-0.0974381,0.0
394779300,0.041202,0.620209,0.387291,-0.00919211,-0.0401648,-0.0969347,0.0
394812013,-0.0569772,0.611989,-0.261913,-0.00926751,-0.0401576,-0.0965272,0.0
394844027,0.345399,-0.751294,-0.379185,-0.00872247,-0.0401283,-0.0966598,0.0
394876830,1.04057,0.0808893,0.384881,-0.00908665,-0.0401277,-0.097027,0.0
394905633,0.147128,-0.239588,-0.123746,-0.00915803,-0.0400787,-0.0973406,0.0
394937633,-0.750541,0.233413,0.126982,-0.00938634,-0.0401014,-0.0973619,0.0
394970430,0.75069,0.636191,0.208669,-0.00970649,-0.0398361,-0.0971278,0.0
395003193,0.316108,0.0633173,-0.233751,-0.00987273,-0.0397997,-0.0971278,0.0
395031239,-0.247397,0.558384,0.0956516,-0.00987273,-0.0397997,-0.0969236,0.0
395064002,-1.03802,0.781859,-0.490214,-0.0100425,-0.0399201,-0.0970414,0.0
