timestamp,roll,pitch,yaw,thrust
380104820,-1.06208,-0.863568,-0.236928,0.203732
380137600,0.458733,-0.915103,-0.201024,0.185705
380169579,-0.2166,-0.950973,-0.206069,0.209183
380202419,-0.0938937,-0.835844,-0.192533,0.196073
380235194,-0.660641,-0.874275,-0.205582,0.19542
380267177,0.269855,-0.736274,-0.180875,0.205784
380296024,-0.795323,-0.178539,-0.17648,0.185392
380328819,0.293528,-0.193101,-0.163226,0.179272
380361593,0.0899944,-0.694504,-0.148954,0.187953
380393579,-0.38277,-0.484829,-0.153022,0.188104
380422374,0.535562,-0.399978,-0.14241,0.189385
380454417,-0.981958,-0.655728,-0.156876,0.201605
380487160,-0.116166,-0.276815,-0.152154,0.182411
380520021,0.281192,-0.248927,-0.154647,0.192111
380552792,-0.343991,-0.84862,-0.161225,0.201977
380585595,-0.353617,-1.018,-0.17053,0.193973
380617608,-0.0889655,-0.620427,-0.172594,0.186044
380646428,-0.751597,-0.246986,-0.176374,0.177293
380678417,0.56773,0.173915,-0.193558,0.181331
380711198,0.0258763,-0.309165,-0.188991,0.180584
380743977,-0.244279,0.43604,-0.181213,0.179626
380772005,0.249593,0.536147,-0.198979,0.171617
380804804,-0.336297,0.83738,-0.180024,0.172251
380837616,0.391557,0.345734,-0.193897,0.179546
380866395,-0.0136641,0.431499,-0.181979,0.182871
380898420,0.957662,0.764554,-0.196438,0.174385
380931201,-0.42149,-0.135453,-0.174427,0.18472
380963996,0.496713,0.157736,-0.177885,0.161162
380996026,0.288007,-0.463801,-0.174011,0.175376
381024805,0.539864,-0.643942,-0.174518,0.165257
381057617,0.674585,-0.543449,-0.175424,0.170111
381089590,-0.354639,-0.57054,-0.193967,0.175201
381118359,-0.263431,-1.0708,-0.186411,0.166084
381151226,-0.184885,-1.19371,-0.179548,0.173128
381183225,0.126668,-1.15706,-0.180456,0.164347
381215994,0.966053,-1.17112,-0.145605,0.170127
381244786,-0.284691,-1.05377,-0.177011,0.170262
381276810,-0.0231656,-1.4565,-0.161391,0.18108
381309614,0.589078,-1.67659,-0.111389,0.17372
381342400,-1.06347,-1.58284,-0.166413,0.191835
381370378,0.18382,-1.66963,-0.1153,0.204325
381403191,-0.808935,-1.98735,-0.151887,0.208706
381436019,-0.440142,-1.6135,-0.132941,0.210668
381467973,-0.762085,-1.2533,-0.141798,0.20755
381496788,0.0626752,-0.964582,-0.119314,0.232522
381529614,0.0642059,-0.946087,-0.124615,0.236825
381562412,-0.0520152,-1.07951,-0.102074,0.2396
381594418,-0.134969,-0.522259,-0.0952339,0.238244
381623221,-0.367938,-0.919151,-0.0960435,0.239793
381655214,-0.183627,-1.09467,-0.0650727,0.235114
381687997,-0.380129,-0.756613,-0.0696869,0.232598
381720820,0.0892581,-0.279395,-0.0415506,0.240016
381753616,0.383215,-0.0832819,-0.0193035,0.226386
381785602,0.61213,-0.205248,-0.0133572,0.218757
381818417,-0.0785783,-0.29059,0.0105942,0.21506
381847199,-0.104074,0.0542099,0.0193105,0.213094
381880019,0.886539,-0.23153,0.0268816,0.205091
381912012,-0.617192,-0.313561,0.0568063,0.199218
381944767,0.811835,0.017427,0.077,0.18284
381972791,0.272201,-0.0909894,0.0801279,0.183374
382005616,0.270115,-0.0602447,0.101941,0.180284
382038406,0.0528946,-0.476997,0.0987115,0.168366
382070404,0.90159,-0.594316,0.125127,0.176394
382099210,0.0674506,-0.380398,0.136515,0.178409
382132013,-0.174414,0.0404374,0.0881514,0.167255
382164806,0.386307,-0.377015,0.123647,0.174769
382196788,-0.197711,0.0359735,0.119043,0.166644
382225606,0.406512,-0.70065,0.134465,0.172099
382258404,0.0235468,-0.258736,0.125961,0.179727
382290411,-0.407835,-0.840801,0.111179,0.181847
382319238,0.714397,0.0234831,0.0545746,0.194409
382352001,1.79855,-0.51728,0.785398,0.200207
382383992,1.6893,-0.871893,0.785398,0.205639
382416804,1.45914,-0.193843,0.785398,0.212555
382449571,0.447931,0.430562,0.785398,0.208113
382481612,0.796523,-0.572223,0.785398,0.222238
382514407,0.587356,0.410483,0.785398,0.215746
382543223,0.19063,0.423277,0.785398,0.21578
382575228,-0.0864412,-0.185755,0.785398,0.211692
382608025,-0.335247,0.807292,0.785398,0.214908
382640809,0.205512,-0.20582,0.785398,0.217176
382669604,-0.340481,0.342812,0.785398,0.214441
382701595,-0.630574,0.157177,0.785398,0.217478
382734420,-0.230717,-0.0990873,0.785398,0.228694
382767183,-1.31627,0.354276,0.785398,0.21988
382795184,-0.453329,-0.499067,0.785398,0.222304
382827994,-0.408853,0.259113,0.785398,0.226151
382860808,0.36692,-0.668883,0.785398,0.222643
382892811,-0.0932826,-0.0686034,0.785398,0.218066
382921615,-0.425807,0.140788,0.785398,0.224505
382954428,0.534126,-0.332914,0.785398,0.229423
382986393,-0.305915,-0.300219,0.785398,0.230875
383019261,-0.663358,0.279837,0.785398,0.12
383048000,-0.576115,0.32205,0.785398,0.12
383079991,-0.474774,0.322181,0.785398,0.12
383112822,-0.364926,0.241732,0.785398,0.12
383141598,-0.235001,0.130356,0.785398,0.12
383174425,-0.0998192,-0.0172896,0.785398,0.12
383206417,1.03191,-0.829432,0.785398,0.280529
383239263,0.664722,-0.378703,0.785398,0.293712
383267221,0.441104,-0.193203,0.785398,0.298757
383299997,0.946284,-0.780956,0.785398,0.294429
383332796,-0.0281205,-0.111632,0.785398,0.300557
383365595,0.960706,-0.0324958,0.785398,0.294326
383393604,0.469521,-0.265661,0.785398,0.287811
383426375,-0.231994,-0.337139,0.785398,0.28236
383459257,0.317919,0.30505,0.785398,0.270813
383491214,0.55067,0.268262,0.785398,0.265359
383523980,0.580009,-0.212423,0.785398,0.260374
383556802,-0.648489,-0.25246,0.785398,0.251066
383589612,0.610172,0.429812,0.785398,0.246139
383617609,-0.134512,0.19321,0.785398,0.234498
383650419,0.151561,0.404046,0.785398,0.232655
383683194,0.459389,-0.262421,0.785398,0.22938
383715180,-0.693171,0.176843,0.785398,0.227215
383743981,-0.975498,-0.12477,0.785398,0.233082
383775967,0.242008,-0.0497433,0.785398,0.229541
383808829,-0.248411,-0.145359,0.785398,0.222397
383841623,0.00590971,0.380375,0.785398,0.226384
383870397,0.420576,0.0793526,0.785398,0.223299
383902411,-0.580589,0.065649,0.785398,0.220306
383935208,0.663929,-0.0263509,0.785398,0.218782
383964018,0.189595,0.402525,0.785398,0.224216
383996011,0.497255,-0.508234,0.785398,0.227638
384028784,-0.552487,0.114365,0.785398,0.228016
384061621,0.704872,-0.345956,0.785398,0.233408
384093615,-1.16807,-0.0983577,0.785398,0.228783
384122419,-0.330521,0.708257,0.785398,0.12
384155175,-0.285473,0.708589,0.785398,0.12
384187948,-0.218834,0.649936,0.785398,0.12
384216030,-0.144198,0.503205,0.785398,0.12
384248812,-0.0839577,0.299003,0.785398,0.12
384281622,-0.0414887,0.0932018,0.785398,0.12
384313611,0.00346366,-0.0947391,0.785398,0.12
384342380,0.0178735,-0.19646,0.785398,0.12
384374396,-0.448489,-1.38772,0.785398,0.312461
384407180,0.55106,-1.45909,0.785398,0.32357
384439956,0.0371665,-1.10776,0.785398,0.329953
384467969,0.01206,-0.656687,0.785398,0.330291
384501595,0.304865,-0.694129,0.785398,0.313832
384533608,-0.277324,-0.811762,0.785398,0.306523
384561608,-0.780224,-0.742946,0.785398,0.290969
384594413,-0.097001,-0.207128,0.785398,0.284874
384627219,-0.804034,-0.219736,0.754105,0.280302
384659978,-0.210381,-0.0756044,0.675865,0.261188
384692005,0.157308,0.0193423,0.604597,0.257145
384720795,-0.194565,-0.180835,0.545437,0.249115
384753617,-0.112223,-0.625741,0.459196,0.252727
384785573,0.114484,-0.778486,0.391757,0.247453
384814416,-0.817496,-1.36069,0.292206,0.252271
384847223,-0.0303122,-1.11214,0.26942,0.246555
384880025,-0.0435073,-1.19842,0.21856,0.251288
384911995,-0.81888,-1.14038,0.157606,0.256658
384940785,0.0302519,-1.06606,0.144104,0.259965
384972806,-0.0512756,-0.886214,0.107946,0.261072
385005597,0.0826973,-0.341808,0.0833383,0.250327
385038400,-0.168601,-0.0071658,0.0641248,0.2647
385070380,-0.103051,0.603495,0.0481168,0.256133
385103169,-0.0843043,0.572219,0.020044,0.255806
385136014,0.273966,0.501792,-0.00201214,0.257293
385164783,-0.803006,0.305124,0.00111233,0.262492
385196813,0.0618732,0.929117,-0.0154937,0.24812
385229600,0.0722174,0.819611,-0.0260871,0.251766
385262420,0.317474,0.844667,-0.0443219,0.261108
385290423,-0.475539,0.429677,-0.0344751,0.259305
385323221,0.32418,0.827535,-0.0567752,0.260073
385355988,0.354509,0.507659,-0.0655266,0.258925
385387991,0.168159,0.408321,-0.0687397,0.258893
385416793,-0.0528946,0.00935913,-0.0627531,0.25969
385449609,-0.112938,0.0544584,-0.0645703,0.256671
385481609,-0.279982,-0.0893898,-0.0736808,0.254852
385514414,0.0177441,0.0159687,-0.0753792,0.247597
385543199,0.404958,-0.0477967,-0.0749338,0.241869
385575223,-0.356019,-0.296565,-0.0824029,0.244934
385608009,-0.365342,-0.288264,-0.093934,0.234703
385640770,-0.413679,0.0105911,-0.0930972,0.2256
385673591,0.16625,-0.0347148,-0.100929,0.232606
385705594,0.322428,0.212707,-0.0991371,0.231636
385738422,0.495273,-0.286055,-0.0955053,0.223872
385767216,0.559234,0.196827,-0.101202,0.219284
385799228,0.0227198,-0.0832208,-0.101655,0.221801
385832014,0.453068,-0.280815,-0.101402,0.216684
385864777,-0.315817,-0.0929476,-0.102248,0.216016
385892789,0.359014,0.146528,-0.11512,0.210263
385925616,0.192686,-0.476504,-0.106329,0.205517
385958410,-0.523453,-0.352457,-0.110449,0.200931
385990416,0.24235,-0.163485,-0.106843,0.204088
386019261,0.196641,-0.395378,-0.110391,0.20427
386051970,-1.13995,-0.255643,-0.118138,0.202642
386083993,0.359698,-0.181122,-0.12396,0.197031
386116793,0.00392316,-0.391821,-0.129682,0.203141
386145611,-0.28287,0.238989,-0.126951,0.193087
386178419,-0.139726,-0.509088,-0.13474,0.197591
386210395,-0.93719,-0.827606,-0.154226,0.207706
386239229,0.465221,-0.246827,-0.130515,0.188331
386271960,0.112036,-0.124764,-0.134386,0.194756
386304010,-0.286242,-0.233535,-0.140364,0.1962
386336795,0.501825,-0.191311,-0.150616,0.190717
386365577,-0.765587,0.339206,-0.147647,0.190576
386397590,0.446282,-0.136695,-0.160878,0.190782
386430416,-0.0969258,-0.575572,-0.162907,0.197105
386463180,-1.40072,-0.725311,-0.192365,0.190524
386491169,-0.582345,-0.503163,-0.192667,0.189357
386523998,-0.863687,-0.268242,-0.203497,0.190904
386556809,-0.046702,-0.254101,-0.211523,0.187683
386588810,-0.262279,-0.827467,-0.227237,0.181942
386617616,-0.147998,-0.308324,-0.237869,0.177252
386650402,-0.327247,-0.373297,-0.249799,0.183411
386682376,-0.338186,-0.42433,-0.257302,0.178586
386715213,-0.317274,-0.00311424,-0.267538,0.173871
386743967,-0.950337,-0.697358,-0.291889,0.181162
386775973,0.114371,-0.142736,-0.28743,0.181158
386808806,0.890995,-0.568391,-0.289572,0.173132
386837595,0.765589,-0.381914,-0.30024,0.184909
386870404,-0.0299545,-0.602228,-0.315677,0.180907
386902411,-0.636458,-0.333217,-0.324587,0.191604
386935226,0.716242,-0.19174,-0.323527,0.191944
386968001,-0.187372,-0.362511,-0.318889,0.192799
386999979,-0.711423,-0.278302,-0.325039,0.186248
387032803,0.0566355,-0.278689,-0.324096,0.198852
387061618,-0.69739,-0.237091,-0.324055,0.199625
387093564,-0.0205948,0.228018,-0.333119,0.199471
387126412,0.24206,0.147196,-0.334169,0.199542
387159274,-0.0862747,-0.322342,-0.315869,0.195531
387188008,0.330483,0.137727,-0.315603,0.199653
387220019,0.350246,-0.189287,-0.294541,0.2044
387252797,0.563305,-0.229435,-0.276045,0.206552
387281592,-0.125344,-0.0326996,-0.268179,0.200253
387313612,0.963412,-0.537739,-0.250942,0.201944
387342396,0.4856,-0.235893,-0.253146,0.212805
387374413,0.0805046,-0.448261,-0.25212,0.212347
387407151,-0.456283,-0.445082,-0.256258,0.21735
387436026,0.721872,-0.364855,-0.253824,0.216203
387468011,-0.783924,-0.574385,-0.266424,0.222037
387500817,-0.33033,0.158993,-0.278105,0.192979
387533609,0.64891,0.188781,-0.295902,0.198165
387561593,-0.477648,-0.416496,-0.280235,0.191566
387594414,-0.274344,-0.216647,-0.285014,0.196019
387627219,0.30329,-0.00616424,-0.293465,0.20717
387660003,-0.12584,-0.465209,-0.291453,0.201936
387688005,0.134183,-0.408094,-0.296869,0.200972
387720799,0.185297,-0.240092,-0.30604,0.197529
387753577,0.121773,-0.393185,-0.302715,0.194836
387785608,-0.0251926,-0.179356,-0.310222,0.194266
387814424,-0.444887,-0.785221,-0.311014,0.18611
387847214,-1.18949,-0.731888,-0.320646,0.189001
387879269,0.431552,-0.106092,-0.311362,0.192132
387912026,-0.0720796,-0.40754,-0.30828,0.191352
387940808,-0.511841,-0.313326,-0.309291,0.188332
387972814,0.406428,-0.776152,-0.291733,0.190654
388005594,-0.701566,-0.402281,-0.310213,0.186275
388034403,0.439665,0.0440601,-0.325676,0.180453
388066402,-0.74682,-0.466173,-0.318946,0.19351
388099224,-0.0405983,-0.207376,-0.318291,0.186928
388132012,0.675291,-0.0987812,-0.316538,0.183302
388160782,-0.130404,0.156707,-0.31946,0.174806
388192796,1.14904,-0.296352,-0.307266,0.173733
388225607,-0.721284,-0.552433,-0.317105,0.19196
388258410,-0.216938,-0.010266,-0.322437,0.172769
388290404,0.8764,-0.0704585,-0.3367,0.184173
388323193,-0.456136,-0.298041,-0.344432,0.197815
388355980,0.236711,0.363638,-0.366795,0.173011
388388010,0.30212,-0.0962579,-0.372976,0.189886
388416811,0.42345,0.080556,-0.392287,0.184462
388449596,0.240176,-0.32547,-0.386001,0.198904
388482412,-0.376334,-0.285207,-0.396655,0.188464
388510412,0.0185178,-0.00665852,-0.413998,0.181162
388543214,0.47388,-0.464547,-0.399559,0.181779
388575228,-0.311414,-0.0232042,-0.414161,0.189386
388607995,0.245443,-0.187203,-0.422528,0.191667
388636821,-1.27128,-0.671207,-0.441429,0.195489
388668811,0.465266,-0.746963,-0.413279,0.190266
388701604,0.395229,-0.632426,-0.417691,0.187178
388734387,-1.20647,-0.814427,-0.442682,0.198743
388762419,0.0742983,-0.468868,-0.420327,0.194079
388795215,-0.824495,-0.555589,-0.43037,0.191881
388827982,-0.943238,-0.178729,-0.428899,0.182776
388860788,0.0977489,-0.287964,-0.429033,0.179434
388888789,-0.638219,-0.393069,-0.426001,0.175363
388921598,-0.379726,-0.0611267,-0.421382,0.187864
388954403,0.627927,-0.262903,-0.41431,0.181711
388986414,-0.517589,-0.941724,-0.425203,0.185444
389015193,-0.0889965,-0.450493,-0.419472,0.185587
389048017,0.215987,-0.277544,-0.418467,0.184821
389079982,-0.267602,-0.109148,-0.409956,0.195627
389112787,0.161772,-0.22771,-0.409574,0.189093
389141618,-0.247528,-0.415847,-0.404622,0.209848
389174378,0.403891,0.0754613,-0.390737,0.191902
389206416,1.03189,0.209321,-0.387833,0.194194
389235161,-0.261379,-0.127467,-0.36601,0.200607
389267222,0.335337,-0.128896,-0.359094,0.194396
389300014,-0.0296541,-0.80689,-0.344832,0.189793
389332779,-0.350647,-0.248692,-0.34224,0.19716
389361613,0.214181,-0.578245,-0.329918,0.191813
389393612,-0.731677,-0.496077,-0.332561,0.199101
389426423,-0.533031,-0.709863,-0.332025,0.183167
389458420,0.0423456,-0.429014,-0.316814,0.180154
389487167,-0.823103,-0.471121,-0.31363,0.184644
389520009,0.11784,-0.258338,-0.294592,0.186133
389552794,0.535509,-0.523748,-0.281202,0.193851
389584822,-0.490446,-0.768936,-0.289481,0.189229
389613615,0.0661873,-0.11174,-0.280723,0.181591
389646402,0.346337,-0.352275,-0.27501,0.177975
389678398,0.431853,0.172901,-0.271914,0.181144
389711173,0.328354,-0.341323,-0.272353,0.190745
389739977,0.287022,0.159844,-0.27579,0.194219
389771972,0.608799,-0.212533,-0.269483,0.187313
389804795,-0.184091,0.00196706,-0.266366,0.187624
389837607,-0.365056,0.0292324,-0.271076,0.191022
389870411,0.414227,-0.207699,-0.259474,0.194872
389902418,-0.126013,0.0969263,-0.254838,0.195048
389935172,-0.500538,-0.0254469,-0.25362,0.192572
389963218,-0.149391,-0.581354,-0.251556,0.197824
389995988,-0.0629523,-0.248887,-0.234252,0.198446
390028796,0.498208,0.134458,-0.231373,0.201853
390057618,-0.409244,0.0154249,-0.222978,0.195565
390089567,0.270217,-0.372741,-0.223441,0.203667
390122404,0.387787,-0.0649206,-0.217533,0.193123
390155213,-0.183872,-0.28681,-0.209373,0.195761
390187175,0.411444,-0.163427,-0.206255,0.202736
390216015,-0.72695,-0.561314,-0.207145,0.19512
390248814,-0.25004,-0.0339167,-0.204342,0.196738
390281591,1.08621,-0.257675,-0.208737,0.191816
390309601,0.0508844,-0.427801,-0.204417,0.200754
390342396,0.00369523,-0.433074,-0.216793,0.196346
390374386,-0.549406,-0.392104,-0.229569,0.200996
390407173,-0.2439,0.139902,-0.235789,0.202756
390435994,-0.672752,-0.581696,-0.249519,0.201205
390468807,-0.532902,-0.0737094,-0.260554,0.195797
390501608,0.937583,0.159018,-0.290092,0.199654
390533594,-0.10406,-0.326555,-0.289838,0.203234
390561612,-0.344893,-0.171786,-0.306507,0.194629
390594405,0.343817,-0.170944,-0.310439,0.200328
390627199,-0.262066,-0.542167,-0.325725,0.212176
390655201,0.20761,-0.273151,-0.333791,0.205244
390687987,-0.794059,-0.132796,-0.332958,0.200106
390720813,-0.656311,-0.48505,-0.333232,0.199904
390753591,-0.61587,0.107228,-0.319085,0.203575
390785624,0.29107,-0.0161527,-0.31772,0.200665
390814413,0.395651,-0.416207,-0.309022,0.214702
390847224,-0.422876,0.0485987,-0.308797,0.202897
390879264,0.878177,-0.329294,-0.308917,0.196763
390907999,0.121145,-0.0246872,-0.308795,0.205204
390940812,0.272819,0.251284,-0.308743,0.207341
390972821,0.213861,-0.420514,-0.304096,0.200286
391005573,-0.364372,-0.292428,-0.298224,0.202325
391034378,0.422322,0.0101805,-0.295148,0.207195
391066415,0.366452,-0.290152,-0.29131,0.208441
391099236,-0.112029,-0.161278,-0.280918,0.212826
391132017,-0.370691,-0.00643226,-0.282791,0.213486
391164800,0.307233,-0.0296873,-0.279925,0.221707
391196810,-0.259952,-0.165788,-0.275688,0.222298
391229607,-0.120678,-0.497245,-0.270809,0.219328
391262415,-0.338173,0.0331342,-0.259549,0.219549
391294416,0.297727,0.0678783,-0.252864,0.218685
391327191,0.377226,-0.334089,-0.246414,0.227031
391355974,-0.514782,-0.213083,-0.23408,0.229457
391387994,0.568133,-0.0360107,-0.224085,0.226252
391420800,0.616015,-0.14437,-0.211998,0.224415
391453617,0.259676,-0.681714,-0.202143,0.231103
391482406,0.128786,-0.0305799,-0.19424,0.225704
391514423,0.553391,0.0811256,-0.197502,0.229044
391547225,0.127248,-0.424081,-0.17986,0.228846
391579274,-0.534667,-0.137955,-0.174221,0.223995
391608018,0.275605,-0.0732629,-0.16747,0.230409
391640807,-0.150437,-0.404549,-0.167752,0.238774
391673567,-0.63212,-0.390864,-0.16461,0.231654
391705594,0.274685,-0.226514,-0.160239,0.222974
391734359,-0.0212352,-0.514272,-0.157352,0.246783
391766414,-1.00015,-0.408284,-0.154543,0.239853
391799271,0.222427,-0.132499,-0.141297,0.22423
391832018,-0.0252714,-0.0409655,-0.136598,0.225232
391860815,-0.961897,-0.493922,-0.142149,0.22721
391892799,0.150988,-0.0666704,-0.124667,0.221262
391925601,0.577589,0.12111,-0.12451,0.222599
391954382,-0.269573,-0.243734,-0.119168,0.218391
391986407,0.153853,0.0466565,-0.109581,0.210735
392019252,0.642591,0.0992737,-0.107648,0.216475
392052001,0.120008,-0.161165,-0.103456,0.214497
392083975,-0.0392574,0.124974,-0.0915062,0.2107
392112814,0.540008,-0.395055,-0.0937453,0.201967
392145622,-0.166622,-0.188648,-0.0866833,0.20089
392178416,-0.244707,0.0524475,-0.079866,0.19518
392206397,0.047766,-0.788178,-0.0772592,0.198848
392239265,0.128945,-0.127892,-0.0713706,0.196167
392271215,0.591967,-0.512422,-0.0686022,0.197673
392304001,-0.453018,-0.677835,-0.0808163,0.208264
392332820,1.0096,-0.0885123,-0.0679631,0.195307
392365608,0.359691,-0.112827,-0.0635999,0.201013
392397619,-0.0863013,-0.0810663,-0.0597175,0.202359
392430409,0.46819,-0.296403,-0.0648146,0.20371
392459269,-0.352177,-0.107642,-0.0644596,0.199512
392491221,1.12712,-0.0849769,-0.0737724,0.192698
392524015,-0.357838,-0.200671,-0.0758228,0.201029
392556784,-0.229321,-0.207522,-0.0793524,0.204446
392584780,-0.0616954,-0.441505,-0.0846569,0.203145
392617591,0.317334,0.105582,-0.0937029,0.205033
392650398,0.234023,-0.240055,-0.105712,0.204651
392682398,0.266261,-0.388718,-0.111943,0.198681
392711173,0.630381,-0.121836,-0.116987,0.200991
392744018,0.0552512,-0.38533,-0.130094,0.197387
392775957,-0.43905,-0.190384,-0.132096,0.208452
392808791,0.652446,0.186854,-0.138673,0.205336
392837596,0.426008,-0.0906822,-0.134598,0.211043
392869610,0.193097,0.0245336,-0.129732,0.210584
392902409,0.419462,-0.158804,-0.124965,0.213919
392931221,-0.580078,-0.205556,-0.123149,0.204881
392963217,0.0563016,0.100117,-0.126606,0.213337
392995993,0.513933,-0.270124,-0.120823,0.219596
393028821,-0.750312,-0.162011,-0.124134,0.216632
393056791,-0.416431,-0.232299,-0.127221,0.224482
393089555,0.175043,-0.545059,-0.11733,0.20516
393122417,-0.266327,-0.16462,-0.123253,0.215295
393155168,-0.148696,-0.24399,-0.12802,0.214983
393183183,0.213113,-0.77191,-0.124215,0.210339
393216011,-0.184632,-0.0968528,-0.121467,0.207453
393248802,0.0880883,-0.074354,-0.120929,0.207583
393281590,0.733847,-0.355827,-0.108693,0.214378
393313589,0.63048,-0.505041,-0.097343,0.214937
393346387,-0.352677,-0.257681,-0.0939173,0.216802
393378399,0.236502,-0.128106,-0.0928982,0.210944
393407186,-0.143511,-0.365211,-0.0908013,0.214536
393440012,0.092329,0.269584,-0.0875131,0.207741
393472809,0.36867,-0.282732,-0.0857425,0.211332
393504804,0.127652,-0.154628,-0.0875607,0.21614
393533609,0.394751,-0.173687,-0.0865489,0.211638
393565605,-0.610722,-0.571355,-0.0971336,0.210823
393598416,0.0694714,-0.124391,-0.0862033,0.21704
393631197,0.0729049,0.0416724,-0.0869795,0.215852
393659243,-0.230892,-0.606397,-0.0973389,0.215524
393691998,-0.407445,-0.208444,-0.0921654,0.207483
393724820,0.225191,0.0545357,-0.0878931,0.202609
393753611,0.0110572,-0.140165,-0.0822681,0.200929
393785612,-0.0448725,-0.192858,-0.0843235,0.197388
393818395,0.460957,-0.703601,-0.083808,0.19626
393851212,-0.295601,-0.328699,-0.0897561,0.197705
393883174,-0.231775,-0.0722807,-0.0898483,0.20009
393911972,-0.887696,-0.421438,-0.0962557,0.201136
393944795,-0.197552,-0.0173586,-0.0876826,0.196975
393976795,0.811327,0.0596186,-0.0948765,0.192866
394005598,-0.138598,0.368521,-0.0851605,0.196855
394038378,0.569566,-0.358259,-0.0986411,0.191068
394071216,-0.308398,-0.151845,-0.102268,0.195705
394103225,0.268407,0.319476,-0.106254,0.205237
394132000,0.0475553,-0.166597,-0.109514,0.21435
394164811,-0.103394,-0.09336,-0.110884,0.216779
394196814,0.622545,-0.00718067,-0.116102,0.216218
394229612,0.630869,-0.24012,-0.116042,0.2192
394257616,1.04987,0.0395475,-0.122422,0.215076
394290397,-0.673757,-0.0353166,-0.121865,0.219698
394323194,-0.0299434,0.101199,-0.121558,0.215569
394351199,0.559475,-0.31931,-0.117076,0.22758
394383974,-0.409738,-0.324968,-0.116683,0.227686
394416805,-0.0673314,-0.228395,-0.107913,0.219964
394449596,0.223714,0.130445,-0.104506,0.217167
394481625,0.604158,-0.194989,-0.100273,0.218604
394510412,0.50835,-0.00614467,-0.0955517,0.217171
394543215,0.168041,-0.35344,-0.0967834,0.214336
394575215,0.159391,-0.477961,-0.0957945,0.216139
394604003,0.790854,-0.0177046,-0.0897908,0.213522
394636796,0.179227,-0.552383,-0.090294,0.21609
394668798,-0.36177,-0.456535,-0.092761,0.222225
394701601,0.355214,-0.0033533,-0.089881,0.223641
394730376,-0.0334649,-0.111644,-0.0808259,0.215317
394762378,0.190275,-0.0703619,-0.0848022,0.217686
394795215,0.356853,-0.175198,-0.0889191,0.220978
394828022,0.41514,-0.468489,-0.0872894,0.219034
394860794,-0.576352,-0.131258,-0.09377,0.20717
394892812,0.592452,-0.302333,-0.0934469,0.202917
394925605,-0.0009105,-0.281587,-0.0949822,0.199273
394954404,0.321032,0.0572254,-0.0946902,0.204003
394986396,0.445634,-0.345287,-0.0893631,0.203124
395019224,-0.299563,-0.300547,-0.0868881,0.198743
395051970,0.0875438,-0.35313,-0.0864612,0.195935
395079969,0.0772322,-0.31604,-0.0851044,0.199738
395112818,-0.603411,0.043744,-0.0873138,0.189401
395145607,0.801243,-0.355322,-0.0956926,0.191359
395177612,-0.251226,-0.645166,-0.114143,0.201288
395206415,0.694096,-0.262965,-0.123366,0.190781
395239263,-1.05042,-0.349434,-0.141977,0.196043
395271203,0.530094,0.0880338,-0.158527,0.178831
395304002,0.614554,-0.352272,-0.160585,0.178621
395332781,-0.104156,0.302712,-0.168488,0.179247
395365574,0.243892,-0.288873,-0.187911,0.178625
395397620,-0.274634,-0.124187,-0.200452,0.186452
395426421,0.751944,-0.0161911,-0.217177,0.190672
395459271,-0.560634,-0.0210613,-0.225388,0.192405
395491221,0.818396,-0.36032,-0.239391,0.183561
395523971,-0.333668,-0.288659,-0.254751,0.189113
395552784,0.166713,-0.216748,-0.260505,0.186905
395584797,-0.378245,-0.316465,-0.268396,0.196182
395617597,-0.449031,-0.17931,-0.269738,0.199977
395650382,-0.0174081,0.0126759,-0.271992,0.195225
395678402,-0.682509,-0.021481,-0.268317,0.200378
395711170,0.168743,-0.210663,-0.272904,0.195906
395744010,0.316081,-0.103936,-0.269948,0.196244
395776021,-0.0924909,-0.134362,-0.264837,0.191375
395804794,0.854063,-0.0764813,-0.260494,0.201619
395837609,-0.0156112,-0.0415943,-0.257337,0.205195
395869603,-0.24837,0.106963,-0.256853,0.207804
395902390,0.854789,-0.0540683,-0.261952,0.210102
395931194,0.225012,0.264144,-0.25762,0.201626
395963221,0.649866,0.491333,-0.262563,0.21334
395995992,0.331789,-0.214659,-0.245698,0.212561
396028792,-0.497062,-0.277206,-0.236037,0.212228
396061596,0.817219,0.152608,-0.23089,0.20719
396093570,0.808196,0.253939,-0.223623,0.212619
396126408,0.173186,-0.392889,-0.204937,0.210824
396155228,0.102564,-0.127168,-0.191941,0.211415
396187212,0.208808,-0.0635827,-0.182125,0.207977
396220003,0.0886903,-0.145603,-0.168374,0.209467
396252802,-0.531752,0.114067,-0.158391,0.206453
396281590,-0.702661,-0.114667,-0.157322,0.204128
396313581,-0.452161,0.0131209,-0.149936,0.196818
396346428,0.758523,0.17927,-0.142233,0.202428
396378416,-0.0840425,-0.325119,-0.134271,0.205042
396407174,-0.374098,-0.131622,-0.132597,0.195504
396440011,0.91039,-0.111892,-0.124483,0.202166
396472816,0.0491557,-0.241802,-0.119329,0.202677
396504785,0.0382239,-0.062182,-0.126239,0.190114
396533591,-0.389635,-0.393683,-0.129666,0.194328
396565618,0.478185,0.128831,-0.128814,0.189525
396598410,0.36996,-0.267304,-0.128162,0.203429
396627209,0.358923,-0.0573382,-0.129957,0.190438
396659259,-0.0909332,-0.397344,-0.127945,0.201897
396691973,-0.539144,0.15731,-0.117325,0.197049
396724822,0.325962,0.188997,-0.122827,0.193843
