timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
401228256,0.035316,-0.0780312,1.54974,0.0,0.713376,0.0398916,-0.0155218,0.699473,0.20559,1.0,1,0,0,0,0,0,0
401329817,-0.0523069,-0.0756816,1.54937,0.0,0.714579,0.00777903,-0.0453059,0.698043,0.214062,1.0,1,0,0,0,0,0,0
401431243,0.0135732,-0.0267255,1.54889,0.0,0.714666,0.014195,-0.00480579,0.699305,0.213386,1.0,1,0,0,0,0,0,0
401532837,-0.0117155,-0.0334904,1.54845,0.0,0.71492,0.00751937,-0.0160664,0.698982,0.210241,1.0,1,0,0,0,0,0,0
401634716,0.0257524,-0.097901,1.54805,0.0,0.713747,0.0433973,-0.0259981,0.698574,0.208766,1.0,1,0,0,0,0,0,0
401736475,-0.0615642,-0.0950829,1.54766,0.0,0.715115,0.0112093,-0.0554599,0.696713,0.201545,1.0,1,0,0,0,0,0,0
401838723,0.14032,-0.00767063,1.54735,0.0,0.713395,0.0528206,0.0462482,0.697237,0.193129,1.0,1,0,0,0,0,0,0
401940132,0.00446072,0.0181057,1.54714,0.0,0.715405,-0.00472949,0.00803478,0.698648,0.196242,1.0,1,0,0,0,0,0,0
402042054,0.0392513,-0.126014,1.54699,0.0,0.713051,0.0579947,-0.0313581,0.698005,0.201093,1.0,1,0,0,0,0,0,0
402143495,0.0185743,-0.0414932,1.54702,0.0,0.715142,0.0211361,-0.00835466,0.69861,0.201684,1.0,1,0,0,0,0,0,0
402245593,0.0397646,-0.018281,1.54714,0.0,0.715124,0.0206078,0.00735217,0.698655,0.199477,1.0,1,0,0,0,0,0,0
402343544,0.0537493,-0.0433184,1.54709,0.0,0.714604,0.0343464,0.00328105,0.698677,0.209445,1.0,1,0,0,0,0,0,0
402444918,0.00186742,-0.150204,1.54751,0.0,0.713226,0.0530999,-0.0530187,0.696906,0.214139,1.0,1,0,0,0,0,0,0
402546862,-0.0205518,-0.0713894,1.54758,0.0,0.715031,0.0175934,-0.0327011,0.698106,0.211111,1.0,1,0,0,0,0,0,0
402648106,0.062539,-0.107808,1.54777,0.0,0.712634,0.0599658,-0.0166951,0.698769,0.204264,1.0,1,0,0,0,0,0,0
402750653,-0.00777959,-0.00899288,1.54777,0.0,0.715199,0.000360672,-0.00593444,0.698895,0.216541,1.0,1,0,0,0,0,0,0
402852035,0.0532143,-0.098265,1.54816,0.0,0.713034,0.0533212,-0.0165309,0.698904,0.224432,1.0,1,0,0,0,0,0,0
402953956,-0.0773365,-0.10201,1.54832,0.0,0.714921,0.00801126,-0.0634177,0.696277,0.219466,1.0,1,0,0,0,0,0,0
403055341,0.0640206,-0.0105685,1.54868,0.0,0.714389,0.0265725,0.0186032,0.698997,0.210244,1.0,1,0,0,0,0,0,0
403156989,-0.0521887,-0.114357,1.54846,0.0,0.714589,0.0213181,-0.0590564,0.696721,0.212524,1.0,1,0,0,0,0,0,0
403258452,-0.0580311,-0.0511007,1.5484,0.0,0.714964,-0.0028819,-0.0385349,0.698093,0.211105,1.0,1,0,0,0,0,0,0
403361186,-0.0418938,-0.0959161,1.54809,0.0,0.714813,0.0185434,-0.0488983,0.697357,0.218305,1.0,1,0,0,0,0,0,0
403462644,0.0355557,-0.00682056,1.54794,0.0,0.714983,0.0150963,0.00998714,0.698907,0.237839,1.0,1,0,0,0,0,0,0
403564068,0.0651561,-0.0820912,1.54733,0.0,0.713439,0.051939,-0.00659723,0.698759,0.237908,1.0,1,0,0,0,0,0,0
403666031,-0.1009,-0.0964332,1.54709,0.0,0.715397,-0.00240502,-0.0696312,0.695236,0.244969,1.0,1,0,0,0,0,0,0
403768285,-0.0802928,-0.0869216,1.54645,0.0,0.715629,0.0016246,-0.0590745,0.695976,0.241651,1.0,1,0,0,0,0,0,0
403869719,0.018433,-0.0372651,1.54619,0.0,0.715477,0.0196063,-0.00689974,0.698327,0.234821,1.0,1,0,0,0,0,0,0
403967689,-0.00168301,-0.0695542,1.54595,0.0,0.715425,0.0236768,-0.0254769,0.697824,0.233421,1.0,1,0,0,0,0,0,0
404069062,-0.0160854,-0.102002,1.54614,0.0,0.715103,0.0298502,-0.0420973,0.697112,0.222319,1.0,1,0,0,0,0,0,0
404170473,0.0626434,-0.0711454,1.54618,0.0,0.714174,0.0472256,-0.00358739,0.698364,0.236492,1.0,1,0,0,0,0,0,0
404272362,-0.087219,-0.103464,1.54656,0.0,0.715563,0.00492711,-0.0673792,0.695274,0.220533,1.0,1,0,0,0,0,0,0
404374775,0.0748158,-0.0390549,1.54678,0.0,0.714399,0.0403865,0.0121586,0.698466,0.225863,1.0,1,0,0,0,0,0,0
404476051,-0.0625236,-0.110835,1.54728,0.0,0.715135,0.0163581,-0.0614115,0.696091,0.213547,1.0,1,0,0,0,0,0,0
404577947,0.0386605,-0.0364851,1.54729,0.0,0.714868,0.0265689,0.000456966,0.698754,0.224107,1.0,1,0,0,0,0,0,0
404679416,-0.000100122,-0.0647671,1.54765,0.0,0.71487,0.0225923,-0.023193,0.698508,0.228653,1.0,1,0,0,0,0,0,0
404782110,0.0556508,-0.0764488,1.54755,0.0,0.713736,0.0465817,-0.00789503,0.69882,0.217253,1.0,1,0,0,0,0,0,0
404883485,-0.0279177,-0.056645,1.54793,0.0,0.715063,0.00981397,-0.0300027,0.698347,0.212072,1.0,1,0,0,0,0,0,0
404984860,0.0970216,-0.0603593,1.54806,0.0,0.712911,0.0557289,0.0123286,0.698928,0.205249,1.0,1,0,0,0,0,0,0
405086807,0.0405494,-0.077913,1.54852,0.0,0.713696,0.0417086,-0.0136746,0.699079,0.20841,1.0,1,0,0,0,0,0,0
405188721,-0.122034,-0.107967,1.54857,0.0,0.714852,-0.00587466,-0.0810782,0.694534,0.225129,1.0,1,0,0,0,0,0,0
405290670,0.0990812,-0.0229952,1.54877,0.0,0.71353,0.0434273,0.0264172,0.698778,0.21438,1.0,1,0,0,0,0,0,0
405392340,-0.0118725,-0.0633167,1.54856,0.0,0.714686,0.0178896,-0.0267777,0.698704,0.223833,1.0,1,0,0,0,0,0,0
405493703,0.0157052,-0.11841,1.54867,0.0,0.713287,0.0469771,-0.0368178,0.698326,0.22583,1.0,1,0,0,0,0,0,0
405591262,3.93966e-05,-0.0397558,1.54857,0.0,0.714779,0.0139119,-0.0141964,0.699068,0.221327,1.0,1,0,0,0,0,0,0
405693197,0.00555156,-0.0471145,1.54869,0.0,0.714631,0.0184546,-0.0148985,0.699099,0.210645,1.0,1,0,0,0,0,0,0
405794680,0.0431205,-0.112105,1.54853,0.0,0.712803,0.0545507,-0.024994,0.698793,0.210436,1.0,1,0,0,0,0,0,0
405897082,0.0832069,-0.0205042,1.54859,0.0,0.713959,0.0368948,0.0217569,0.698876,0.208076,1.0,1,0,0,0,0,0,0
405999219,-0.00267577,-0.102647,1.5488,0.0,0.713945,0.0349192,-0.0376064,0.698319,0.200299,1.0,1,0,0,0,0,0,0
406100076,0.0135205,-0.114272,1.5491,0.0,0.713283,0.0447619,-0.0360937,0.698514,0.212211,1.0,1,0,0,0,0,0,0
406201899,0.0894155,-0.0122189,1.54909,0.0,0.713821,0.0362118,0.0268949,0.698874,0.228195,1.0,1,0,0,0,0,0,0
406303216,0.01892,-0.120088,1.54869,0.0,0.713161,0.048709,-0.0362934,0.698364,0.213639,1.0,1,0,0,0,0,0,0
406405853,-0.00215693,-0.00595694,1.54779,0.0,0.715192,0.00131043,-0.00288394,0.698921,0.191217,1.0,1,0,0,0,0,0,0
406507199,0.118598,-0.0733946,1.54689,0.0,0.712252,0.0679616,0.0151691,0.698462,0.20281,1.0,1,0,0,0,0,0,0
406609017,0.00899588,-0.0261211,1.54626,0.0,0.715619,0.0123399,-0.00620645,0.698355,0.20007,1.0,1,0,0,0,0,0,0
406710391,-0.027926,-0.0621302,1.54579,0.0,0.715779,0.0116936,-0.0319776,0.697496,0.188109,1.0,1,0,0,0,0,0,0
406812077,-0.125133,-0.00674621,1.54548,0.0,0.714742,-0.0424181,-0.0460596,0.69658,0.174469,1.0,1,0,0,0,0,0,0
406914755,0.0956027,-0.0576147,1.54519,0.0,0.714026,0.0542851,0.0127361,0.697896,0.187447,1.0,1,0,0,0,0,0,0
407016358,0.0562926,-0.077647,1.54507,0.0,0.714557,0.0472184,-0.00815772,0.697935,0.204001,1.0,1,0,0,0,0,0,0
407117860,0.0629557,-0.0439601,1.54468,0.0,0.715269,0.0378669,0.00622195,0.697795,0.20186,1.0,1,0,0,0,0,0,0
407219253,-0.0359692,-0.0802635,1.5443,0.0,0.716221,0.0151137,-0.0412751,0.696487,0.208499,1.0,1,0,0,0,0,0,0
407321141,0.015979,-0.0140267,1.54381,0.0,0.716503,0.0106166,0.000547051,0.697503,0.21903,1.0,1,0,0,0,0,0,0
407423626,0.00339138,-0.0337893,1.54331,0.0,0.716635,0.0129957,-0.0109265,0.697242,0.208676,1.0,1,0,0,0,0,0,0
407524981,0.0676342,-0.0541762,1.54302,0.0,0.715546,0.0431018,0.00415999,0.697222,0.209806,1.0,1,0,0,0,0,0,0
407626722,-0.0723568,-0.0715747,1.54264,0.0,0.716965,-0.000992226,-0.0508346,0.695253,0.210861,1.0,1,0,0,0,0,0,0
407728093,0.0971139,-0.0725808,1.54251,0.0,0.714491,0.0600408,0.00782528,0.69702,0.211324,1.0,1,0,0,0,0,0,0
407830863,-0.0287542,-0.0379356,1.54274,0.0,0.716942,0.00291515,-0.0236173,0.696727,0.212071,1.0,1,0,0,0,0,0,0
407932096,0.0588253,-0.0552486,1.54233,0.0,0.71595,0.0403232,0.000690668,0.696986,0.206632,1.0,1,0,0,0,0,0,0
408033681,0.078106,-0.106091,1.54131,0.0,0.714456,0.0648784,-0.0108512,0.696582,0.204309,1.0,1,0,0,0,0,0,0
408135532,0.0188074,0.0031881,1.53997,0.0,0.717899,0.00564141,0.0076904,0.696082,0.193067,1.0,1,0,0,0,0,0,0
408236813,-0.105346,-0.00150554,1.53777,0.0,0.717715,-0.0373151,-0.0371487,0.694343,0.197202,1.0,1,0,0,0,0,0,0
408338756,-0.0353236,0.109749,1.53462,0.0,0.717914,-0.0507617,0.0272299,0.693745,0.193151,1.0,1,0,0,0,0,0,0
408436852,-0.0702939,0.122647,1.53037,0.0,0.717962,-0.0677211,0.0198803,0.692494,0.199259,1.0,1,0,0,0,0,0,0
408538607,-0.0196634,0.0657517,1.52544,0.0,0.72231,-0.0298124,0.0169736,0.690718,0.197728,1.0,1,0,0,0,0,0,0
408640041,0.106184,0.109024,1.51997,0.0,0.72474,0.00092583,0.0759418,0.684824,0.198238,1.0,1,0,0,0,0,0,0
408742486,0.00347903,0.0861005,1.51582,0.0,0.72565,-0.0283217,0.0324512,0.686714,0.196446,1.0,1,0,0,0,0,0,0
408843229,-0.0360962,0.166803,1.5135,0.0,0.723395,-0.0702605,0.0482114,0.685156,0.198833,1.0,1,0,0,0,0,0,0
408945958,-0.0103828,0.0854599,1.51171,0.0,0.726858,-0.0330739,0.0275265,0.685438,0.209315,1.0,1,0,0,0,0,0,0
409047693,-0.113404,-0.375436,-2.26923,0.0,-0.404805,0.192395,0.0282522,0.893487,0.210102,1.0,1,0,0,0,0,0,0
409148898,-0.0253509,-0.400404,-2.26684,0.0,-0.412789,0.185394,0.0729739,0.888768,0.222115,1.0,1,0,0,0,0,0,0
409250456,0.0583981,-0.256393,-2.2646,0.0,-0.424293,0.103407,0.0804731,0.895994,0.214966,1.0,1,0,0,0,0,0,0
409352430,0.0187468,-0.329377,-2.26221,0.0,-0.421274,0.144409,0.0781491,0.891945,0.220282,1.0,1,0,0,0,0,0,0
409454460,0.0,0.0,-2.25993,0.0,-0.426693,-0.0,0.0,0.904396,0.12,1.0,1,0,0,0,0,0,0
409556033,0.0,0.0,-2.25765,0.0,-0.427722,-0.0,0.0,0.90391,0.12,1.0,1,0,0,0,0,0,0
409658385,0.0875488,-0.13121,-2.25559,0.0,-0.429912,0.0404554,0.0675259,0.899433,0.295554,1.0,1,0,0,0,0,0,0
409760335,0.0571454,-0.158406,-2.25363,0.0,-0.430058,0.0591872,0.0596894,0.89888,0.315347,1.0,1,0,0,0,0,0,0
409862098,0.149355,-0.0995111,-2.25182,0.0,-0.431972,0.0127006,0.0886063,0.897434,0.296352,1.0,1,0,0,0,0,0,0
409963271,0.112468,-0.253526,-2.25019,0.0,-0.433366,0.089858,0.104721,0.890591,0.278938,1.0,1,0,0,0,0,0,0
410061244,0.14024,-0.12202,-2.24872,0.0,-0.433744,0.0246676,0.0893384,0.896257,0.264109,1.0,1,0,0,0,0,0,0
410162424,0.0918879,-0.060217,-2.24762,0.0,-0.432845,0.00727443,0.0543955,0.899796,0.259706,1.0,1,0,0,0,0,0,0
410265819,0.063678,-0.18327,-2.24667,0.0,-0.433271,0.0687403,0.0681522,0.89605,0.260991,1.0,1,0,0,0,0,0,0
410365646,0.0312876,-0.154201,-2.24596,0.0,-0.432744,0.0626676,0.047406,0.898086,0.257412,1.0,1,0,0,0,0,0,0
410468026,0.0655467,-0.114463,-2.24542,0.0,-0.433989,0.0373528,0.0542525,0.898507,0.243951,1.0,1,0,0,0,0,0,0
410570000,0.067928,-0.201089,-2.24489,0.0,-0.434115,0.0757566,0.0739323,0.894617,0.241275,1.0,1,0,0,0,0,0,0
410672508,0.0264259,-0.127246,-2.24451,0.0,-0.433494,0.0515678,0.0394508,0.898814,0.233796,1.0,1,0,0,0,0,0,0
410772841,0.0306144,-0.12181,-2.24433,0.0,-0.433717,0.0482111,0.0401634,0.898861,0.228572,1.0,1,0,0,0,0,0,0
410874467,-0.0223025,0.0793147,-2.24425,0.0,-0.433799,-0.0308875,-0.027236,0.900068,0.225134,1.0,1,0,0,0,0,0,0
410977265,-0.00372816,0.0640148,-2.24416,0.0,-0.433641,-0.0280256,-0.0155614,0.900515,0.227611,1.0,1,0,0,0,0,0,0
411079652,0.0901481,-0.0400298,-2.24408,0.0,-0.43413,-0.00153095,0.0492632,0.899501,0.22242,1.0,1,0,0,0,0,0,0
411180081,0.0675712,-0.0862725,-2.24383,0.0,-0.434621,0.0241834,0.0491073,0.898948,0.224085,1.0,1,0,0,0,0,0,0
411281810,0.0896763,-0.175871,-2.24364,0.0,-0.43548,0.0596585,0.0783051,0.8948,0.228163,1.0,1,0,0,0,0,0,0
411384322,0.0,0.0,-2.24335,0.0,-0.434174,-0.0,0.0,0.900829,0.12,1.0,1,0,0,0,0,0,0
411481984,0.0,0.0,-2.24311,0.0,-0.434281,-0.0,0.0,0.900777,0.12,1.0,1,0,0,0,0,0,0
411583277,0.0,0.0,-2.24273,0.0,-0.434453,-0.0,0.0,0.900695,0.12,1.0,1,0,0,0,0,0,0
411685094,0.0469417,-0.0812944,-2.24227,0.0,-0.435039,0.0263941,0.0387762,0.899189,0.326764,1.0,1,0,0,0,0,0,0
411786473,0.0483481,-0.0859951,-2.24174,0.0,-0.435304,0.0281927,0.0404343,0.898933,0.29266,1.0,1,0,0,0,0,0,0
411888251,0.118197,-0.0723055,-2.24123,0.0,-0.436009,0.00680301,0.068845,0.897279,0.265515,1.0,1,0,0,0,0,0,0
411990517,0.0854694,-0.0257485,-2.24078,0.0,-0.435395,-0.00701723,0.0440572,0.899133,0.236946,1.0,1,0,0,0,0,0,0
412092043,0.012845,-0.0485505,-2.24052,0.0,-0.43545,0.0190545,0.0163492,0.899863,0.228479,1.0,1,0,0,0,0,0,0
412193843,0.110574,-0.0533358,-2.24032,0.0,-0.436047,-9.28727e-05,0.0613206,0.897832,0.220977,1.0,1,0,0,0,0,0,0
412295306,0.0970348,-0.204238,-2.24024,0.0,-0.437248,0.07064,0.0877795,0.892255,0.220448,1.0,1,0,0,0,0,0,0
412398644,-0.0479911,-0.323339,-2.23995,0.0,-0.426421,0.15516,0.0487988,0.88978,0.23518,1.0,1,0,0,0,0,0,0
412499300,0.0948266,-0.419936,-2.2398,0.0,-0.434614,0.167187,0.132447,0.874995,0.242931,1.0,1,0,0,0,0,0,0
412601112,-0.0355613,-0.415293,-2.23975,0.0,-0.423066,0.193104,0.0741692,0.88217,0.253739,1.0,1,0,0,0,0,0,0
412702683,-0.0755237,-0.482362,-2.2396,0.0,-0.414829,0.230794,0.0710367,0.877271,0.261877,1.0,1,0,0,0,0,0,0
412804020,0.0443136,-0.440715,-2.23947,0.0,-0.429632,0.187245,0.114716,0.875897,0.273568,1.0,1,0,0,0,0,0,0
412906426,-0.00580882,-0.462289,-2.23929,0.0,-0.423807,0.207402,0.09734,0.876297,0.273672,1.0,1,0,0,0,0,0,0
413009420,0.0570172,-0.374318,-2.23898,0.0,-0.433122,0.155156,0.106322,0.881492,0.273189,1.0,1,0,0,0,0,0,0
413109658,0.0186749,-0.236027,-2.23874,0.0,-0.434184,0.101896,0.0597052,0.893049,0.25668,1.0,1,0,0,0,0,0,0
413211301,-0.0637243,-0.242661,-2.23845,0.0,-0.429481,0.122645,0.0243366,0.894378,0.261363,1.0,1,0,0,0,0,0,0
413313076,-0.0865395,-0.267915,-2.23827,0.0,-0.426949,0.138763,0.0196682,0.893349,0.244835,1.0,1,0,0,0,0,0,0
413415539,0.00331985,-0.153792,-2.23808,0.0,-0.435369,0.0683913,0.0350244,0.896967,0.227369,1.0,1,0,0,0,0,0,0
413517899,-0.0653372,-0.136854,-2.23794,0.0,-0.433345,0.0757069,0.00052007,0.898043,0.19927,1.0,1,0,0,0,0,0,0
413618457,0.0713335,-0.221022,-2.238,0.0,-0.43718,0.0836844,0.0800038,0.891891,0.187634,1.0,1,0,0,0,0,0,0
413720201,-0.0783275,-0.156212,-2.23802,0.0,-0.432158,0.0871855,-0.00108007,0.897573,0.178343,1.0,1,0,0,0,0,0,0
413822821,-0.0663664,-0.184449,-2.23811,0.0,-0.431689,0.0972316,0.0104577,0.896706,0.177637,1.0,1,0,0,0,0,0,0
413924039,-0.0592782,-0.199674,-2.23815,0.0,-0.431494,0.102506,0.0169593,0.896113,0.18966,1.0,1,0,0,0,0,0,0
414025657,-0.0820163,-0.143155,-2.23825,0.0,-0.432346,0.0821387,-0.00560263,0.897941,0.185854,1.0,1,0,0,0,0,0,0
414128330,-0.20185,-0.211216,-2.23833,0.0,-0.422236,0.138088,-0.0443759,0.894807,0.190783,1.0,1,0,0,0,0,0,0
414228926,-0.111227,-0.217311,-2.23841,0.0,-0.427731,0.121534,-0.00246711,0.895695,0.173874,1.0,1,0,0,0,0,0,0
414330432,0.0856028,-0.155827,-2.2382,0.0,-0.437766,0.051344,0.0723233,0.894703,0.169622,1.0,1,0,0,0,0,0,0
414433052,0.0811753,-0.16382,-2.23799,0.0,-0.437752,0.0558927,0.0720743,0.894458,0.16929,1.0,1,0,0,0,0,0,0
414534455,-0.0260294,-0.143055,-2.23771,0.0,-0.434724,0.0699548,0.01953,0.89763,0.169243,1.0,1,0,0,0,0,0,0
414636032,-0.0870023,-0.135335,-2.23747,0.0,-0.432765,0.0797191,-0.00952125,0.897924,0.167891,1.0,1,0,0,0,0,0,0
414737805,-0.00418069,-0.175943,-2.23708,0.0,-0.435138,0.0799348,0.0365204,0.896065,0.194631,1.0,1,0,0,0,0,0,0
414840340,0.0175678,-0.159064,-2.23688,0.0,-0.436314,0.0676274,0.0425996,0.896238,0.200876,1.0,1,0,0,0,0,0,0
414940816,-0.097522,-0.127005,-2.23649,0.0,-0.433079,0.0782738,-0.0160311,0.897808,0.175341,1.0,1,0,0,0,0,0,0
415043336,0.0547758,-0.107656,-2.23593,0.0,-0.438041,0.0363973,0.048119,0.896928,0.163325,1.0,1,0,0,0,0,0,0
415145161,0.0271969,-0.159011,-2.23527,0.0,-0.437358,0.0654645,0.0469555,0.895671,0.177565,1.0,1,0,0,0,0,0,0
415246445,-0.113736,-0.105672,-2.23468,0.0,-0.434057,0.0722617,-0.0279242,0.897548,0.188693,1.0,1,0,0,0,0,0,0
415348349,-0.0317796,-0.165372,-2.23336,0.0,-0.435934,0.0811578,0.0219957,0.896042,0.202304,1.0,1,0,0,0,0,0,0
415450495,0.0909441,-0.171267,-2.23256,0.0,-0.440459,0.0568827,0.0782024,0.89255,0.216314,1.0,1,0,0,0,0,0,0
415553098,0.00258458,-0.0984907,-2.23169,0.0,-0.438942,0.0436512,0.02279,0.897165,0.219302,1.0,1,0,0,0,0,0,0
415653984,0.0489904,-0.170361,-2.23102,0.0,-0.439866,0.0656574,0.0593171,0.893694,0.217869,1.0,1,0,0,0,0,0,0
415755326,-0.0351203,-0.19614,-2.22983,0.0,-0.436528,0.0955933,0.0274099,0.894178,0.209145,1.0,1,0,0,0,0,0,0
415857842,0.0875409,-0.0877569,-2.2291,0.0,-0.44146,0.0200801,0.0585503,0.895143,0.211785,1.0,1,0,0,0,0,0,0
415958772,-0.0455671,-0.193444,-2.22795,0.0,-0.436949,0.0966483,0.0222366,0.894002,0.210663,1.0,1,0,0,0,0,0,0
416060858,0.0631994,-0.0815824,-2.22757,0.0,-0.441837,0.0226465,0.0463144,0.895613,0.200268,1.0,1,0,0,0,0,0,0
416162441,-0.0331652,-0.204295,-2.2265,0.0,-0.437868,0.0987555,0.0302402,0.893087,0.205643,1.0,1,0,0,0,0,0,0
416264312,0.0936185,-0.13334,-2.22618,0.0,-0.443225,0.0390667,0.0712895,0.892717,0.197659,1.0,1,0,0,0,0,0,0
416366455,-0.0399381,-0.148718,-2.2249,0.0,-0.439824,0.0754201,0.0150071,0.894786,0.187256,1.0,1,0,0,0,0,0,0
416468302,0.0314683,-0.110733,-2.22438,0.0,-0.442746,0.0426595,0.0385813,0.894801,0.178406,1.0,1,0,0,0,0,0,0
416569680,-0.0449802,-0.0615437,-2.22277,0.0,-0.442478,0.0375369,-0.00650772,0.89597,0.182451,1.0,1,0,0,0,0,0,0
416671589,-0.0801632,-0.11267,-2.22172,0.0,-0.440807,0.0681724,-0.0108766,0.894943,0.193057,1.0,1,0,0,0,0,0,0
416772798,0.00911581,-0.103215,-2.2201,0.0,-0.444232,0.0441812,0.0270124,0.894414,0.198061,1.0,1,0,0,0,0,0,0
416874461,0.136491,-0.130496,-2.21884,0.0,-0.44718,0.0279551,0.0898917,0.889476,0.201207,1.0,1,0,0,0,0,0,0
416977156,-0.00404632,-0.129387,-2.21725,0.0,-0.444844,0.0587659,0.0270192,0.893269,0.215553,1.0,1,0,0,0,0,0,0
417078704,0.0705711,-0.0596588,-2.21652,0.0,-0.446685,0.0109396,0.0448575,0.893499,0.222231,1.0,1,0,0,0,0,0,0
417181278,0.0425227,-0.106228,-2.2148,0.0,-0.447265,0.0379903,0.0427157,0.892573,0.224016,1.0,1,0,0,0,0,0,0
417281665,0.0597787,-0.116169,-2.21387,0.0,-0.448004,0.0385462,0.052643,0.891648,0.225466,1.0,1,0,0,0,0,0,0
417379308,0.0337711,-0.112473,-2.2119,0.0,-0.448363,0.0426783,0.0402625,0.891924,0.216701,1.0,1,0,0,0,0,0,0
417482026,0.0204663,-0.118149,-2.21094,0.0,-0.448448,0.0481762,0.0356197,0.891798,0.214645,1.0,1,0,0,0,0,0,0
417583226,0.114521,-0.12916,-2.20857,0.0,-0.451397,0.0318583,0.0799861,0.88816,0.207452,1.0,1,0,0,0,0,0,0
417685421,0.0416002,-0.107625,-2.2075,0.0,-0.4505,0.0386648,0.0427564,0.890913,0.206892,1.0,1,0,0,0,0,0,0
417786681,0.137217,-0.123832,-2.20577,0.0,-0.452885,0.0242351,0.0889108,0.886794,0.217491,1.0,1,0,0,0,0,0,0
417888136,-0.0777899,-0.124356,-2.20397,0.0,-0.448458,0.0729272,-0.00656815,0.8908,0.238099,1.0,1,0,0,0,0,0,0
417990693,0.129735,-0.0104461,-2.20129,0.0,-0.452366,-0.024719,0.0601492,0.889458,0.227137,1.0,1,0,0,0,0,0,0
418092048,0.0510633,-0.0970566,-2.19947,0.0,-0.454255,0.0316396,0.0447296,0.889185,0.251203,1.0,1,0,0,0,0,0,0
418194072,0.152305,-0.0609919,-2.19627,0.0,-0.455792,-0.00754976,0.0815471,0.886311,0.241358,1.0,1,0,0,0,0,0,0
418295609,-0.0741351,-0.130815,-2.19416,0.0,-0.452751,0.0749935,-0.00311078,0.888472,0.262745,1.0,1,0,0,0,0,0,0
418398037,0.026171,-0.0692611,-2.19106,0.0,-0.457664,0.0247998,0.0274695,0.888355,0.257381,1.0,1,0,0,0,0,0,0
418498436,-0.0116843,-0.0677047,-2.18736,0.0,-0.458774,0.0327468,0.0103557,0.887889,0.239411,1.0,1,0,0,0,0,0,0
418601174,0.0891541,-0.0780595,-2.18468,0.0,-0.461146,0.0141024,0.0574754,0.885348,0.242486,1.0,1,0,0,0,0,0,0
418702769,0.123794,-0.0946412,-2.18145,0.0,-0.463036,0.0133393,0.0766084,0.882922,0.242117,1.0,1,0,0,0,0,0,0
418804054,0.00415614,-0.112061,-2.17843,0.0,-0.462556,0.0486707,0.0277775,0.884817,0.230741,1.0,1,0,0,0,0,0,0
418902485,0.045947,-0.0672962,-2.17477,0.0,-0.465099,0.0191079,0.0359604,0.884321,0.223195,1.0,1,0,0,0,0,0,0
419003432,-0.0378928,-0.121671,-2.17113,0.0,-0.464447,0.0625903,0.0116245,0.88331,0.208063,1.0,1,0,0,0,0,0,0
419105896,0.0900196,-0.10234,-2.16778,0.0,-0.468843,0.0241326,0.063621,0.880656,0.198953,1.0,1,0,0,0,0,0,0
419207673,0.0215845,-0.054287,-2.16478,0.0,-0.469276,0.0189037,0.0222606,0.882569,0.203269,1.0,1,0,0,0,0,0,0
419309190,-0.134766,-0.00740152,-2.16131,0.0,-0.469458,0.0349538,-0.057666,0.880376,0.213806,1.0,1,0,0,0,0,0,0
419410443,0.0568287,0.146778,-2.15794,0.0,-0.468937,-0.0779866,-0.00963612,0.879729,0.205592,1.0,1,0,0,0,0,0,0
419512390,-0.0664996,0.164399,-2.15486,0.0,-0.474137,-0.0565844,-0.0680441,0.875992,0.209253,1.0,1,0,0,0,0,0,0
419614491,0.107892,0.28956,-2.14972,0.0,-0.463348,-0.152098,-0.0216262,0.872758,0.213792,1.0,1,0,0,0,0,0,0
419716031,-0.0690842,0.20571,-2.1429,0.0,-0.479152,-0.073633,-0.0792944,0.871036,0.206091,1.0,1,0,0,0,0,0,0
419817941,0.0522615,0.223771,-2.13705,0.0,-0.475689,-0.110328,-0.0309755,0.872117,0.20706,1.0,1,0,0,0,0,0,0
419919959,-0.0276659,0.230209,-2.12988,0.0,-0.482693,-0.0937986,-0.0676661,0.868119,0.207494,1.0,1,0,0,0,0,0,0
420021724,0.12491,0.269786,-2.1228,0.0,-0.47495,-0.147341,-0.0114584,0.867515,0.215127,1.0,1,0,0,0,0,0,0
420123285,-0.019494,0.189299,-2.11365,0.0,-0.490216,-0.0775232,-0.0549111,0.866408,0.209926,1.0,1,0,0,0,0,0,0
420225094,0.130047,0.20452,-2.10243,0.0,-0.487122,-0.120516,0.00552961,0.864961,0.209247,1.0,1,0,0,0,0,0,0
420326504,-0.0747949,0.227058,-2.0888,0.0,0.502502,0.0792164,0.0889962,-0.856327,0.203527,1.0,1,0,0,0,0,0,0
420428376,0.0613029,0.203473,-2.07363,0.0,0.503414,0.102899,0.0254225,-0.85752,0.199313,1.0,1,0,0,0,0,0,0
420526445,0.00174025,0.223606,-2.05354,0.0,0.514269,0.0959108,0.0570072,-0.85034,0.200744,1.0,1,0,0,0,0,0,0
420628118,-0.0368814,0.122459,-2.03184,0.0,0.526722,0.0423049,0.0478761,-0.847633,0.212565,1.0,1,0,0,0,0,0,0
420729664,-0.0325513,0.191551,-2.0061,0.0,0.53651,0.0719043,0.065075,-0.838303,0.231167,1.0,1,0,0,0,0,0,0
