timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
415742429,415742278,0.0654178,-0.0153301,-0.110867,0.211309,0.0,0.0,0.0,1.0
415844022,415843878,-0.197533,-0.0419363,-0.313057,0.229845,0.0,0.0,0.0,1.0
415945580,415945435,0.229915,0.0131922,-0.154175,0.218606,0.0,0.0,0.0,1.0
416048035,416047888,0.0682403,-0.0471463,-0.171147,0.218684,0.0,0.0,0.0,1.0
416149616,416149479,-0.176959,0.00712385,0.0774173,0.205331,0.0,0.0,0.0,1.0
416251218,416251082,0.0982923,-0.0819645,-0.142149,0.202832,0.0,0.0,0.0,1.0
416352809,416352675,0.0187662,-0.0393965,-0.0753173,0.194039,0.0,0.0,0.0,1.0
416454410,416454279,0.114838,0.0406941,-0.107213,0.165354,0.0,0.0,0.0,1.0
416556001,416555861,0.270771,-0.17765,-0.141858,0.175534,0.0,0.0,0.0,1.0
416654430,416654280,0.292991,-0.180512,-0.0957796,0.190693,0.0,0.0,0.0,1.0
416756031,416755882,-0.209827,-0.0658492,-0.270377,0.205176,0.0,0.0,0.0,1.0
416857606,416857462,0.0599678,-0.00368861,-0.169434,0.195659,0.0,0.0,0.0,1.0
416959239,416959036,-0.15795,-0.0716111,-0.292564,0.210414,0.0,0.0,0.0,1.0
417061616,417061476,0.132025,-0.163088,-0.0965256,0.214252,0.0,0.0,0.0,1.0
417163217,417163063,0.0786034,0.0497158,-0.168786,0.224682,0.0,0.0,0.0,1.0
417264832,417264682,-0.0721638,0.021481,-0.246689,0.227143,0.0,0.0,0.0,1.0
417366435,417366276,-0.118804,-0.0748401,-0.181155,0.211088,0.0,0.0,0.0,1.0
417468034,417467883,0.12544,-0.0899677,-0.0590659,0.210304,0.0,0.0,0.0,1.0
417569609,417569461,-0.134058,-0.121005,-0.153256,0.217834,0.0,0.0,0.0,1.0
417672028,417671881,0.124473,-0.0375536,-0.00280286,0.206976,0.0,0.0,0.0,1.0
417773622,417773478,0.161429,-0.112259,-0.201578,0.224886,0.0,0.0,0.0,1.0
417875210,417875059,0.00682928,0.0592918,0.0357354,0.219937,0.0,0.0,0.0,1.0
417976834,417976684,0.0728085,-0.00905882,-0.116531,0.248696,0.0,0.0,0.0,1.0
418075178,418075040,0.0941739,0.0205683,0.0394625,0.238595,0.0,0.0,0.0,1.0
418176819,418176682,0.0179799,-0.0911792,-0.0406161,0.241441,0.0,0.0,0.0,1.0
418278373,418278238,0.0211699,-0.057303,-0.18322,0.253492,0.0,0.0,0.0,1.0
418379978,418379837,0.0343874,-0.0883367,-0.186095,0.261394,0.0,0.0,0.0,1.0
418481610,418481481,-0.0391205,-0.0989841,-0.150561,0.255924,0.0,0.0,0.0,1.0
418583195,418583062,-0.0696812,0.0351192,0.00403253,0.238399,0.0,0.0,0.0,1.0
418685624,418685476,0.0133167,-0.0476535,-0.0560996,0.244265,0.0,0.0,0.0,1.0
418787230,418787078,0.0272411,-0.0878608,-0.113101,0.240329,0.0,0.0,0.0,1.0
418888808,418888659,-0.279242,-0.107735,-0.131367,0.226818,0.0,0.0,0.0,1.0
418990432,418990282,0.118837,-0.0294445,-0.0944578,0.20098,0.0,0.0,0.0,1.0
419092039,419091884,0.0784684,-0.106331,-0.149844,0.197038,0.0,0.0,0.0,1.0
419194413,419194262,-0.00500408,-0.0668398,-0.147343,0.200316,0.0,0.0,0.0,1.0
419295996,419295845,-0.217487,0.0445688,-0.009912,0.203877,0.0,0.0,0.0,1.0
419397627,419397481,-0.128353,-0.0559658,-0.285917,0.209843,0.0,0.0,0.0,1.0
419499281,419499080,-0.0704899,-0.0745902,-0.126908,0.216547,0.0,0.0,0.0,1.0
419596825,419596661,-0.250945,-0.131884,-0.148475,0.209703,0.0,0.0,0.0,1.0
419699245,419699040,0.0344367,0.0408569,-0.109494,0.211491,0.0,0.0,0.0,1.0
419800804,419800646,-0.221038,-0.134025,-0.0780616,0.217146,0.0,0.0,0.0,1.0
419902415,419902262,0.138364,0.0374572,-0.0616618,0.211306,0.0,0.0,0.0,1.0
420004031,420003882,-0.317975,-0.169539,-0.224622,0.207165,0.0,0.0,0.0,1.0
420105626,420105479,-0.0457261,-0.145778,-0.231838,0.20916,0.0,0.0,0.0,1.0
420207995,420207864,0.150676,-0.0581087,0.00186019,0.204807,0.0,0.0,0.0,1.0
420309613,420309479,0.196193,-0.0886597,-0.153581,0.207898,0.0,0.0,0.0,1.0
420411224,420411082,0.105983,0.000965375,-0.14498,0.204747,0.0,0.0,0.0,1.0
420512805,420512676,0.166673,-0.133321,-0.0307383,0.205892,0.0,0.0,0.0,1.0
420614418,420614282,0.152774,0.0210854,0.00998562,0.216984,0.0,0.0,0.0,1.0
420716822,420716675,0.115404,0.107982,0.104983,0.22748,0.0,0.0,0.0,1.0
420818437,420818276,0.124636,0.0906644,0.00403156,0.24153,0.0,0.0,0.0,1.0
420919983,420919836,0.138973,-0.266963,0.133545,0.12,0.0,0.0,0.0,-1.0
421021624,421021478,0.251729,0.0358697,-0.0601207,0.12042,0.0,0.0,0.0,-1.0
421123237,421123086,0.0505238,0.246638,-0.19392,0.159278,0.0,0.0,0.0,-1.0
421221632,421221484,0.0743965,0.0618232,-0.133959,0.187969,0.0,0.0,0.0,-1.0
421323186,421323040,-0.156788,-0.0767672,-0.176528,0.212178,0.0,0.0,0.0,-1.0
421424798,421424645,0.0113224,0.0238043,-0.100148,0.223288,0.0,0.0,0.0,-1.0
421526412,421526263,-0.0487458,0.0288168,-0.0857218,0.228429,0.0,0.0,0.0,-1.0
421627993,421627836,-0.101228,0.119134,0.0190726,0.233511,0.0,0.0,0.0,-1.0
421730427,421730279,-0.0053947,0.0813631,-0.026096,0.227937,0.0,0.0,0.0,-1.0
421832008,421831862,0.128585,-0.0396801,0.0345957,0.233853,0.0,0.0,0.0,-1.0
421933629,421933483,-0.166062,-0.0494069,-0.303079,0.224582,0.0,0.0,0.0,-1.0
422035231,422035081,-0.161514,0.0791955,-0.0877504,0.220953,0.0,0.0,0.0,-1.0
422136828,422136676,0.0975103,0.00578538,-0.0788165,0.217071,0.0,0.0,0.0,-1.0
422239266,422239082,-0.104389,0.0750425,-0.155424,0.217749,0.0,0.0,0.0,-1.0
422340828,422340677,0.249673,0.00621028,-0.0815206,0.222965,0.0,0.0,0.0,-1.0
422442417,422442279,0.124774,0.0222224,-0.0992555,0.222596,0.0,0.0,0.0,-1.0
422544003,422543870,-0.0539102,0.0779449,0.0316904,0.219057,0.0,0.0,0.0,-1.0
422645610,422645483,-0.0764901,-0.0312814,-0.119786,0.219258,0.0,0.0,0.0,-1.0
422743232,422743081,0.24801,-0.00363015,-0.0538955,0.217569,0.0,0.0,0.0,-1.0
422845603,422845459,-0.0658049,0.0519502,-0.0739904,0.215725,0.0,0.0,0.0,-1.0
422947195,422947042,0.170615,-0.00899877,-0.103841,0.22023,0.0,0.0,0.0,-1.0
423048801,423048645,0.116678,0.106826,0.00319687,0.216131,0.0,0.0,0.0,-1.0
423150431,423150282,0.061896,-0.000765491,-0.140518,0.209854,0.0,0.0,0.0,-1.0
423252788,423252634,0.020787,0.114949,-0.0372992,0.211425,0.0,0.0,0.0,-1.0
423354438,423354282,0.043774,-0.00482689,-0.162182,0.211529,0.0,0.0,0.0,-1.0
423456024,423455882,0.205107,0.125744,-0.0795652,0.214513,0.0,0.0,0.0,-1.0
423557609,423557462,-0.0357484,0.123259,-0.0868865,0.213667,0.0,0.0,0.0,-1.0
423660021,423659879,0.0933492,0.126709,0.0254011,0.204888,0.0,0.0,0.0,-1.0
423761617,423761478,-0.00871341,0.0205059,-0.1568,0.200349,0.0,0.0,0.0,-1.0
423863215,423863063,0.16636,-0.0641337,-0.117205,0.19738,0.0,0.0,0.0,-1.0
423964836,423964679,0.0631517,0.0452316,-0.0389921,0.201571,0.0,0.0,0.0,-1.0
424066424,424066276,9.97633e-05,0.0215201,-0.109133,0.211143,0.0,0.0,0.0,-1.0
424168030,424167886,0.142089,0.0219621,0.0384567,0.215318,0.0,0.0,0.0,-1.0
424265574,424265435,0.0666529,0.136545,-0.0706778,0.212164,0.0,0.0,0.0,-1.0
424368029,424367876,0.113935,0.073798,-0.10113,0.207485,0.0,0.0,0.0,-1.0
424469631,424469477,-0.333017,-0.00255989,-0.202095,0.21023,0.0,0.0,0.0,-1.0
424571204,424571049,0.324231,-0.0161311,-0.144857,0.202356,0.0,0.0,0.0,-1.0
424672807,424672645,-0.125775,0.122363,-0.116488,0.202824,0.0,0.0,0.0,-1.0
424774435,424774282,0.143358,-0.00759704,-0.182742,0.204281,0.0,0.0,0.0,-1.0
424876835,424876683,-0.024785,0.0809021,-0.115988,0.206885,0.0,0.0,0.0,-1.0
424978423,424978276,0.0967783,-0.0583368,-0.107598,0.204164,0.0,0.0,0.0,-1.0
425080020,425079879,-0.0950087,-0.0560908,-0.210537,0.204425,0.0,0.0,0.0,-1.0
425181608,425181460,0.112039,0.0579724,-0.0553246,0.204529,0.0,0.0,0.0,-1.0
425284024,425283881,0.00467943,-0.0238098,-0.205149,0.208876,0.0,0.0,0.0,-1.0
425385624,425385481,0.229989,0.127598,-0.0438138,0.208011,0.0,0.0,0.0,-1.0
425487218,425487061,0.0947647,-0.0592125,-0.174022,0.204114,0.0,0.0,0.0,-1.0
425588828,425588683,0.0910618,0.0586246,-0.0353799,0.209974,0.0,0.0,0.0,-1.0
425691194,425691037,0.200537,0.030244,-0.0640377,0.211037,0.0,0.0,0.0,-1.0
425788003,425787838,0.152156,0.0422224,0.0246858,0.215298,0.0,0.0,0.0,-1.0
425890436,425890283,0.114729,-0.037482,-0.178016,0.218996,0.0,0.0,0.0,-1.0
425992033,425991880,-0.105308,0.0910204,0.00512428,0.213431,0.0,0.0,0.0,-1.0
426093632,426093477,0.114616,-0.0457312,-0.112952,0.216128,0.0,0.0,0.0,-1.0
426195216,426195071,-0.0435734,0.120433,-0.0927842,0.216279,0.0,0.0,0.0,-1.0
426296802,426296651,0.260639,0.145856,-0.147484,0.223189,0.0,0.0,0.0,-1.0
426399266,426399078,0.18478,0.0401241,-0.125945,0.214315,0.0,0.0,0.0,-1.0
426500796,426500659,-0.113901,0.15332,-0.0411106,0.211949,0.0,0.0,0.0,-1.0
426602377,426602237,0.203104,-0.0472937,-0.11176,0.212266,0.0,0.0,0.0,-1.0
426704004,426703879,-0.0646017,0.036539,-0.150656,0.211186,0.0,0.0,0.0,-1.0
426805611,426805479,0.166302,0.0802203,-0.0892081,0.221483,0.0,0.0,0.0,-1.0
426907980,426907836,0.0226183,-0.047409,-0.119431,0.216974,0.0,0.0,0.0,-1.0
427009618,427009479,-0.158448,-0.141944,-0.179418,0.217267,0.0,0.0,0.0,-1.0
427111229,427111075,0.0782783,0.102053,-0.0706872,0.219342,0.0,0.0,0.0,-1.0
427212807,427212662,0.0470094,-0.0539238,-0.128514,0.210345,0.0,0.0,0.0,-1.0
427315182,427315039,0.00422304,-0.0432005,-0.175465,0.21209,0.0,0.0,0.0,-1.0
427412823,427412678,0.146333,0.00897476,-0.105376,0.211665,0.0,0.0,0.0,-1.0
427514417,427514262,-0.225352,0.0324909,-0.192892,0.213874,0.0,0.0,0.0,-1.0
427616032,427615881,0.128249,0.0714798,-0.110725,0.215616,0.0,0.0,0.0,-1.0
427717628,427717476,-0.0207049,0.0776381,-0.156963,0.217879,0.0,0.0,0.0,-1.0
427819293,427819085,0.0844063,0.0529817,-0.0454781,0.225539,0.0,0.0,0.0,-1.0
427921618,427921477,0.205158,0.025405,-0.13414,0.221525,0.0,0.0,0.0,-1.0
428023214,428023075,-0.0693071,0.0905079,-0.123835,0.224392,0.0,0.0,0.0,-1.0
428124818,428124677,0.0960786,-0.015717,-0.042716,0.218519,0.0,0.0,0.0,-1.0
428226371,428226236,-0.114291,-0.0571247,-0.196863,0.217589,0.0,0.0,0.0,-1.0
428328807,428328659,-0.243898,0.0113708,-0.157546,0.217487,0.0,0.0,0.0,-1.0
428430430,428430271,0.0913884,-0.0122492,-0.0838517,0.21681,0.0,0.0,0.0,-1.0
428532031,428531884,0.0821239,0.0487972,-0.130695,0.214201,0.0,0.0,0.0,-1.0
428633628,428633480,0.189492,0.115847,0.0190037,0.217849,0.0,0.0,0.0,-1.0
428735231,428735080,0.124734,-0.0320535,-0.133154,0.212223,0.0,0.0,0.0,-1.0
428836809,428836660,-0.14786,0.0464571,-0.14537,0.216787,0.0,0.0,0.0,-1.0
428939245,428939039,0.0864383,0.0184955,-0.0380319,0.219459,0.0,0.0,0.0,-1.0
429040809,429040646,0.14774,-0.0200582,-0.14362,0.220119,0.0,0.0,0.0,-1.0
429142423,429142277,-0.115441,0.111221,-0.0671099,0.216976,0.0,0.0,0.0,-1.0
429243982,429243834,0.159868,0.0956033,-0.10263,0.221072,0.0,0.0,0.0,-1.0
429346424,429346277,0.259278,0.0375962,-0.154248,0.219214,0.0,0.0,0.0,-1.0
429448027,429447881,-0.16885,0.0640061,-0.160873,0.216049,0.0,0.0,0.0,-1.0
429549623,429549483,0.0403074,0.0258811,-0.0405837,0.215252,0.0,0.0,0.0,-1.0
429651232,429651079,0.142253,0.00325638,-0.192647,0.212444,0.0,0.0,0.0,-1.0
429752823,429752676,-0.0465272,0.144556,-0.0457274,0.21095,0.0,0.0,0.0,-1.0
429855184,429855034,0.0667861,-0.0346145,-0.114951,0.21083,0.0,0.0,0.0,-1.0
429956825,429956677,-0.138065,0.00307989,-0.100414,0.211087,0.0,0.0,0.0,-1.0
430058427,430058279,0.0854955,-0.000472672,-0.165621,0.205729,0.0,0.0,0.0,-1.0
430159986,430159860,0.151599,0.0423579,-0.0207248,0.210804,0.0,0.0,0.0,-1.0
430261617,430261484,-0.0493455,0.153036,-0.101049,0.208018,0.0,0.0,0.0,-1.0
430360048,430359881,0.0965696,0.00176733,-0.15462,0.214252,0.0,0.0,0.0,-1.0
430461619,430461461,0.0394631,0.149732,-0.0352036,0.22012,0.0,0.0,0.0,-1.0
430563192,430563040,-0.082166,-0.0107263,-0.153001,0.214506,0.0,0.0,0.0,-1.0
430664801,430664646,0.136319,0.0167424,-0.0437914,0.217688,0.0,0.0,0.0,-1.0
430766430,430766278,0.0368799,0.0970746,-0.0255283,0.213771,0.0,0.0,0.0,-1.0
430868829,430868682,0.22746,0.0552588,-0.116007,0.217789,0.0,0.0,0.0,-1.0
430970435,430970279,-0.0257917,0.164895,-0.0500371,0.222187,0.0,0.0,0.0,-1.0
431072019,431071876,0.190062,-0.0715693,-0.110376,0.216,0.0,0.0,0.0,-1.0
431173607,431173463,-0.0569518,0.0314243,-0.113334,0.220045,0.0,0.0,0.0,-1.0
431275188,431275038,0.107087,-0.0640272,-0.13926,0.22072,0.0,0.0,0.0,-1.0
431377630,431377479,0.0642669,0.107222,-0.0882729,0.224599,0.0,0.0,0.0,-1.0
431479266,431479064,0.152864,0.0527526,-0.145885,0.221627,0.0,0.0,0.0,-1.0
431580783,431580634,-0.0322929,0.0873123,-0.123507,0.220828,0.0,0.0,0.0,-1.0
431682423,431682278,0.153086,-0.0362311,-0.0651778,0.218266,0.0,0.0,0.0,-1.0
431784025,431783881,0.0153236,0.0770066,-0.189874,0.220235,0.0,0.0,0.0,-1.0
431881589,431881460,0.147648,-0.0780458,-0.172045,0.217459,0.0,0.0,0.0,-1.0
431984018,431983877,-0.0640183,0.054882,-0.0481347,0.220161,0.0,0.0,0.0,-1.0
432085615,432085478,0.16932,-0.0405114,-0.161556,0.20698,0.0,0.0,0.0,-1.0
432187201,432187071,0.042146,0.129229,-0.055706,0.207829,0.0,0.0,0.0,-1.0
432288803,432288646,0.0979603,-0.00143447,-0.130724,0.205135,0.0,0.0,0.0,-1.0
432390431,432390282,0.0210842,0.0561335,-0.0484144,0.213681,0.0,0.0,0.0,-1.0
432492808,432492659,0.161448,-0.0317053,-0.130505,0.212484,0.0,0.0,0.0,-1.0
432594430,432594275,0.132552,0.0882307,-0.0397428,0.221492,0.0,0.0,0.0,-1.0
432696017,432695876,-0.0995113,-0.0670541,-0.190064,0.220984,0.0,0.0,0.0,-1.0
432797616,432797475,-0.138548,0.0180391,-0.0703296,0.221214,0.0,0.0,0.0,-1.0
432900026,432899881,0.138762,0.0131622,-0.16078,0.222046,0.0,0.0,0.0,-1.0
433001620,433001477,-0.184443,0.113138,-0.103412,0.221447,0.0,0.0,0.0,-1.0
433103246,433103090,0.0372655,-0.0205863,-0.0496862,0.225474,0.0,0.0,0.0,-1.0
433204832,433204677,-0.0462087,-0.0156643,-0.189286,0.223169,0.0,0.0,0.0,-1.0
433306398,433306247,0.0389751,0.0621876,-0.10829,0.219127,0.0,0.0,0.0,-1.0
433404025,433403881,0.112765,-0.0459622,-0.118998,0.22111,0.0,0.0,0.0,-1.0
433506429,433506285,-0.0966321,0.0245323,-0.151465,0.215912,0.0,0.0,0.0,-1.0
433608031,433607877,0.173282,0.0668481,-0.0255719,0.219828,0.0,0.0,0.0,-1.0
433709621,433709476,-0.131924,-0.0216897,-0.151639,0.217222,0.0,0.0,0.0,-1.0
433811198,433811071,-0.0540301,0.0341647,-0.0798743,0.217797,0.0,0.0,0.0,-1.0
433912808,433912651,0.157807,0.0976939,-0.102246,0.223788,0.0,0.0,0.0,-1.0
434015211,434015078,0.0764452,-0.0324225,-0.124828,0.224637,0.0,0.0,0.0,-1.0
434116807,434116659,-0.00847151,0.122182,-0.0877341,0.224082,0.0,0.0,0.0,-1.0
434218394,434218235,0.189956,0.0935476,-0.0923154,0.229244,0.0,0.0,0.0,-1.0
434320003,434319877,0.00626153,-0.0211165,-0.214658,0.222159,0.0,0.0,0.0,-1.0
434421626,434421476,0.0116167,0.087156,-0.0458437,0.220066,0.0,0.0,0.0,-1.0
434524030,434523885,0.170669,0.0872049,-0.0712427,0.228153,0.0,0.0,0.0,-1.0
434625623,434625476,0.103233,-0.0362187,-0.138291,0.228189,0.0,0.0,0.0,-1.0
434727237,434727082,-0.125833,0.0921725,-0.032692,0.221596,0.0,0.0,0.0,-1.0
434828808,434828660,0.135355,0.0921212,0.0113545,0.222354,0.0,0.0,0.0,-1.0
434930427,434930282,-0.107486,0.084416,-0.153307,0.218008,0.0,0.0,0.0,-1.0
435028822,435028677,0.170146,0.00239078,-0.194902,0.2145,0.0,0.0,0.0,-1.0
435130402,435130259,-0.045604,0.0461892,-0.167758,0.217798,0.0,0.0,0.0,-1.0
435231987,435231835,-0.07143,0.0699285,-0.043856,0.215824,0.0,0.0,0.0,-1.0
435333620,435333476,0.0647625,-0.0798931,-0.173818,0.218942,0.0,0.0,0.0,-1.0
435435190,435435039,-0.101883,0.0983526,-0.0874743,0.215501,0.0,0.0,0.0,-1.0
435537639,435537484,0.218869,0.148015,-0.123933,0.215885,0.0,0.0,0.0,-1.0
435639273,435639075,0.0147957,0.0309467,-0.124479,0.210854,0.0,0.0,0.0,-1.0
435740830,435740677,0.0139923,0.0424647,0.00776374,0.20678,0.0,0.0,0.0,-1.0
435842417,435842262,0.0714514,-0.0753126,-0.160858,0.208331,0.0,0.0,0.0,-1.0
435944808,435944659,-0.0192582,0.117795,-0.049277,0.208427,0.0,0.0,0.0,-1.0
436046430,436046280,0.195552,0.057602,-0.151326,0.208304,0.0,0.0,0.0,-1.0
436148012,436147860,-0.156781,0.109493,-0.121145,0.209102,0.0,0.0,0.0,-1.0
436249623,436249477,0.0853376,-0.0403618,-0.104416,0.211845,0.0,0.0,0.0,-1.0
436351243,436351083,-0.0136111,0.0618416,-0.159821,0.211491,0.0,0.0,0.0,-1.0
436452832,436452677,0.0132075,0.0985478,-0.0445905,0.208019,0.0,0.0,0.0,-1.0
436555188,436555039,0.115071,-0.0795089,-0.16762,0.209737,0.0,0.0,0.0,-1.0
436652823,436652677,-0.0345145,0.107157,-0.0513046,0.210914,0.0,0.0,0.0,-1.0
436754423,436754276,0.198289,-0.0821396,-0.169671,0.211941,0.0,0.0,0.0,-1.0
436856038,436855882,-0.183374,0.0800019,-0.173208,0.211252,0.0,0.0,0.0,-1.0
436958437,436958280,0.141688,0.0563489,-0.083385,0.215558,0.0,0.0,0.0,-1.0
437060024,437059882,0.173972,-0.0402186,-0.1379,0.210551,0.0,0.0,0.0,-1.0
437161612,437161462,-0.0554091,-0.0172392,-0.198867,0.208714,0.0,0.0,0.0,-1.0
437263227,437263081,-0.106855,0.153509,-0.0848572,0.207456,0.0,0.0,0.0,-1.0
437364824,437364676,0.0781391,-0.041323,-0.138311,0.206581,0.0,0.0,0.0,-1.0
437466414,437466261,-0.0255963,0.0269861,-0.163745,0.203705,0.0,0.0,0.0,-1.0
437568794,437568658,0.0580005,0.0569277,-0.0348672,0.208565,0.0,0.0,0.0,-1.0
437670409,437670275,0.150969,-0.123464,-0.180911,0.206554,0.0,0.0,0.0,-1.0
437772012,437771874,0.0022824,0.122626,-0.0500127,0.208057,0.0,0.0,0.0,-1.0
437873636,437873483,0.100257,-0.0704848,-0.122289,0.204974,0.0,0.0,0.0,-1.0
437976028,437975878,-0.127145,0.0406589,-0.107411,0.2014,0.0,0.0,0.0,-1.0
438077612,438077461,0.218783,0.123568,-0.104304,0.205602,0.0,0.0,0.0,-1.0
438179249,438179045,-0.057943,0.180009,-0.00531305,0.202867,0.0,0.0,0.0,-1.0
438276821,438276676,-0.106842,0.00847261,-0.179928,0.202704,0.0,0.0,0.0,-1.0
438378435,438378282,0.149923,-0.0432627,-0.130779,0.201737,0.0,0.0,0.0,-1.0
438480013,438479860,0.0824855,0.0338924,0.0100186,0.206056,0.0,0.0,0.0,-1.0
438582438,438582283,0.0187843,0.0228678,-0.138728,0.210787,0.0,0.0,0.0,-1.0
438684024,438683879,0.0876358,0.0549463,-0.00737414,0.205829,0.0,0.0,0.0,-1.0
438785608,438785461,-0.190253,0.107668,-0.12699,0.207612,0.0,0.0,0.0,-1.0
438887236,438887085,0.216581,-0.0847373,-0.147649,0.20597,0.0,0.0,0.0,-1.0
438988821,438988676,0.117003,0.0405313,0.0151186,0.209468,0.0,0.0,0.0,-1.0
439091225,439091062,0.146366,-0.0472007,-0.137213,0.211028,0.0,0.0,0.0,-1.0
439192807,439192665,0.122609,0.0771759,0.0123086,0.211664,0.0,0.0,0.0,-1.0
439294431,439294279,0.00681876,0.0118522,-0.0989856,0.206835,0.0,0.0,0.0,-1.0
439396027,439395880,0.0322118,0.0944247,-0.0381387,0.206949,0.0,0.0,0.0,-1.0
439497594,439497461,-0.132082,0.0683262,-0.126827,0.206589,0.0,0.0,0.0,-1.0
439600017,439599881,0.13846,-0.0192001,-0.176762,0.209077,0.0,0.0,0.0,-1.0
439701633,439701484,-0.1375,0.0886432,-0.0786346,0.208162,0.0,0.0,0.0,-1.0
439803223,439803069,0.169449,-0.0436622,-0.132591,0.208504,0.0,0.0,0.0,-1.0
439900831,439900684,0.106753,0.0509474,-0.129556,0.21292,0.0,0.0,0.0,-1.0
440002423,440002279,-0.142823,-0.00553047,-0.112877,0.216388,0.0,0.0,0.0,-1.0
440104810,440104662,0.115661,-0.100885,-0.0549252,0.215075,0.0,0.0,0.0,-1.0
440206431,440206278,-0.0758976,-0.0260949,-0.203707,0.216425,0.0,0.0,0.0,-1.0
440307982,440307836,-0.0346298,0.0475792,-0.0846251,0.214633,0.0,0.0,0.0,-1.0
440409626,440409480,0.0776741,-0.0938252,-0.201237,0.205506,0.0,0.0,0.0,-1.0
440511216,440511059,-0.0205156,0.15616,-0.0405216,0.204452,0.0,0.0,0.0,-1.0
440613622,440613477,0.136222,0.169985,-0.0538324,0.21034,0.0,0.0,0.0,-1.0
440715223,440715075,0.0026588,-0.0142986,-0.136983,0.20566,0.0,0.0,0.0,-1.0
440816794,440816643,-0.20015,0.0861304,-0.100719,0.213198,0.0,0.0,0.0,-1.0
440918426,440918278,0.221987,0.0104837,-0.168582,0.206993,0.0,0.0,0.0,-1.0
441019996,441019843,0.0865713,0.0638585,-0.1587,0.206746,0.0,0.0,0.0,-1.0
441122393,441122260,-0.182213,0.0833408,-0.148958,0.201381,0.0,0.0,0.0,-1.0
441224020,441223881,0.128913,0.0391138,-0.0770411,0.209481,0.0,0.0,0.0,-1.0
441325612,441325477,-0.0448565,0.0312359,-0.155174,0.208124,0.0,0.0,0.0,-1.0
441427198,441427073,-0.126255,0.103782,-0.0198555,0.20831,0.0,0.0,0.0,-1.0
441524836,441524682,0.0687321,-0.0862232,-0.155908,0.203122,0.0,0.0,0.0,-1.0
441627229,441627082,-0.140943,0.115477,-0.0646405,0.198065,0.0,0.0,0.0,-1.0
441728824,441728678,0.0941948,-0.0792497,-0.0520804,0.197253,0.0,0.0,0.0,-1.0
441830390,441830234,-0.257466,0.0527773,-0.14243,0.196179,0.0,0.0,0.0,-1.0
441932020,441931879,0.291555,-0.107891,-0.186733,0.198044,0.0,0.0,0.0,-1.0
442033621,442033478,-0.0657714,0.0605773,-0.0780337,0.199771,0.0,0.0,0.0,-1.0
442135984,442135839,0.10762,0.0792453,-0.0147882,0.200315,0.0,0.0,0.0,-1.0
442237624,442237479,-0.177506,0.00193878,-0.140491,0.197869,0.0,0.0,0.0,-1.0
442339282,442339076,0.095642,0.0335014,-0.0860128,0.188316,0.0,0.0,0.0,-1.0
442440791,442440642,-0.0930023,0.0499259,-0.0902385,0.186098,0.0,0.0,0.0,-1.0
442542399,442542236,0.196179,0.0484438,-0.0788592,0.179155,0.0,0.0,0.0,-1.0
442644826,442644677,-0.201747,0.0779462,-0.241494,0.166626,0.0,0.0,0.0,-1.0
442746408,442746261,0.0629721,-0.104854,-0.203757,0.149871,0.0,0.0,0.0,-1.0
442847982,442847836,0.220623,0.0297102,-0.217936,0.12,0.0,0.0,0.0,-1.0
442949609,442949477,0.0385365,0.0672972,-0.274316,0.120048,0.0,0.0,0.0,-1.0
443051169,443051039,0.0707382,-0.00566368,-0.259897,0.12,0.0,0.0,0.0,-1.0
443149591,443149436,0.0377076,-0.0519576,-0.358531,0.12,0.0,0.0,0.0,-1.0
443251233,443251081,-0.0414756,0.0625282,-0.345408,0.12,0.0,0.0,0.0,-1.0
443352825,443352682,0.256956,0.04389,-0.283493,0.120012,0.0,0.0,0.0,-1.0
443454408,443454261,0.215361,0.0121859,-0.365934,0.12,0.0,0.0,0.0,-1.0
443556020,443555882,-0.0381846,-0.00793024,-0.356538,0.120616,0.0,0.0,0.0,-1.0
443658429,443658278,0.0468169,0.0260341,-0.397024,0.120202,0.0,0.0,0.0,-1.0
443760009,443759862,0.033886,0.00109493,-0.285036,0.12,0.0,0.0,0.0,-1.0
443861624,443861483,0.0997817,0.0653622,-0.252588,0.12,0.0,0.0,0.0,-1.0
443963240,443963080,0.0341416,0.0806463,-0.302408,0.12,0.0,0.0,0.0,-1.0
444065603,444065461,0.0191877,-0.00557066,-0.309182,0.12,0.0,0.0,0.0,-1.0
444167238,444167082,-0.0137207,0.01186,-0.253218,0.12,0.0,0.0,0.0,-1.0
444268821,444268676,0.0476931,-0.0500837,-0.278562,0.12,0.0,0.0,0.0,-1.0
444370440,444370281,0.0444353,-0.039419,-0.327649,0.12,0.0,0.0,0.0,-1.0
444472020,444471869,0.0657758,0.0665699,-0.367995,0.12,0.0,0.0,0.0,-1.0
444574417,444574280,0.115012,0.00984198,-0.316174,0.12,0.0,0.0,0.0,-1.0
444676008,444675880,-0.000446294,0.0246824,-0.328432,0.12,0.0,0.0,0.0,-1.0
444777586,444777460,0.0119113,0.00632998,-0.275096,0.12,0.0,0.0,0.0,-1.0
444879267,444879081,0.0359747,-0.0903956,-0.280888,0.12,0.0,0.0,0.0,-1.0
444981617,444981476,-0.00218565,-0.0111734,-0.307707,0.12,0.0,0.0,0.0,-1.0
445082407,445082278,0.105821,-0.0232563,-0.362611,0.12,0.0,0.0,0.0,-1.0
